,genes,BF_21,FC
4084,YLL007C,-5.789658159896824,0.022491302534890716
4085,YLL008W,1202.946112386597,-0.8457523076378298
4086,YLL009C,17.003176340844053,-0.14956865809330777
4087,YLL010C,43.488761848523424,0.16730013219907167
4088,YLL011W,451.60216586511524,-0.8731716126843317
4089,YLL012W,95.95082751935355,-0.30597376205789567
4090,YLL013C,8.411073429798456,0.1429066629369504
4091,YLL014W,88.88084398198129,0.2772277006379543
4092,YLL015W,240.68551844514653,0.2685197701926199
4093,YLL016W,112.74847382765329,0.3871746945559741
4094,YLL017W,62.28985909480558,0.5928548247392152
4095,YLL018C,-4.379308184804441,0.009563747257522454
4096,YLL018C-A,18.645395838967502,0.17214704521999102
4097,YLL019C,193.57118319797127,0.34952519504720664
4098,YLL019W-A,-8.27371985942778,-0.1381613221304689
4099,YLL020C,67.99274210460646,1.1873499740587106
4100,YLL021W,891.7062820264739,0.5213753327632789
4101,YLL022C,601.1465073950603,0.6393356495240872
4102,YLL023C,1950.7651649450033,0.7707740255129513
4103,YLL024C,9077.546060500723,-0.49098587394010124
4104,YLL025W,115.60572062335343,0.9288726061509086
4105,YLL026W,6986.693810729087,-0.6412829647767062
4106,YLL027W,525.8721691392449,0.4582770151731634
4107,YLL028W,385.5173132294836,-0.6086923933787094
4108,YLL029W,503.1399098752544,0.34433567762969236
4109,YLL030C,-7.43215782612663,0.44680119064613133
4110,YLL031C,21.773801259154247,0.12980750563263643
4111,YLL032C,26.83281740169444,-0.23877718832981604
4112,YLL033W,-6.290596377876056,-0.010480346383672661
4113,YLL034C,388.46179491007706,-0.6448646672835552
4114,YLL035W,69.97591790967282,-0.4645917231392054
4115,YLL036C,-5.81549815473884,-0.003745451793843371
4116,YLL037W,-5.99058753106325,0.1861628138754057
4117,YLL038C,60.38190791368226,-0.4086339465351691
4118,YLL039C,533.296466143214,0.2572116443399385
4119,YLL040C,359.0621936427292,0.32139866570707837
4120,YLL041C,3.231385600627591,0.06073411320852657
4121,YLL042C,-6.03853207197458,0.07003750427590782
4122,YLL043W,2516.6449351741935,0.6581602175134361
4123,YLL044W,-6.790694338147311,0.2169336932205396
4124,YLL045C,-4.838750574300659,-0.004026230897866679
4125,YLL046C,-2.013538491262136,0.5593808859730838
4126,YLL047W,-6.736746840447587,0.4468012315537994
4127,YLL048C,-4.147768345465919,-0.018738467132699315
4128,YLL049W,23.227039106562113,0.23804777530029553
4129,YLL050C,4461.490092233921,0.655928927374709
4130,YLL051C,22.575424672526594,0.1279503999262819
4131,YLL052C,664.2465629217709,-2.2850998246258314
4132,YLL053C,774.7820511160542,-1.923469281756972
4133,YLL054C,51.7601057205495,-0.36386163861221
4134,YLL055W,331.604645524084,0.6519468339350268
4135,YLL056C,507.45177620780754,1.1294759038351343
4136,YLL057C,173.00273782445322,0.7144621319156125
4137,YLL058W,575.1273779246781,0.6687916854406081
4138,YLL059C,47.642019675975526,0.7841329415005601
4139,YLL060C,2390.1036313196228,1.551770435619799
4140,YLL061W,3433.6515575279554,1.4249669394686315
4141,YLL062C,202.39777239281364,0.7846444669435158
4142,YLL063C,101.00629790549691,0.5154522757186095
4143,YLL064C,-6.219378901829241,0.005574214591369699
4144,YLL065W,-7.3639993287110315,-0.13816132911373374
4145,YLL066C,1137.9883095469895,0.6728503084707138
4146,YLL066W-A,-8.27371985942778,-0.1381613221304689
4147,YLL066W-B,-6.178899117868928,0.37333912875071135
4148,YLL067C,726.7814142759324,0.5569532701451873
4149,YLL067W-A,-8.27371985942778,-0.1381613221304689
4150,YLR001C,695.3161607808656,0.7667425257310073
4151,YLR002C,411.34921591071463,-0.6367433834339545
4152,YLR003C,245.3535620340158,-0.7834902718503325
4153,YLR004C,83.64635535078551,0.5120773743660519
4154,YLR005W,333.1628847283393,0.47720960850876804
4155,YLR006C,315.1819117005329,0.3731261992195253
4156,YLR007W,63.53842383876446,0.2556663814385951
4157,YLR008C,187.52723081131785,-0.5069191283787894
4158,YLR009W,675.0050211041149,-0.65537044852687
4159,YLR010C,57.05427331272846,0.6114934814360425
4160,YLR011W,343.2987895143,0.7158056478760814
4161,YLR012C,26.415316184904167,1.8502826325852013
4162,YLR013W,-6.762435001620052,0.4613007986944781
4163,YLR014C,9.327901413291917,-0.27496993580417306
4164,YLR015W,-0.36990551721197024,0.09065255879880862
4165,YLR016C,60.484641659704685,0.2618872956691854
4166,YLR017W,42.36600580983673,-0.18209397569568642
4167,YLR018C,10.508939813198916,0.12245556455393482
4168,YLR019W,216.96849233481953,0.26408985315618927
4169,YLR020C,189.36549945077198,0.3564668356584132
4170,YLR021W,81.19993129761642,0.33839531978626425
4171,YLR022C,-4.859734775661006,-0.041034120015284156
4172,YLR023C,82.234501918653,0.22322908108619055
4173,YLR024C,22.801574431997288,-0.17850331941687111
4174,YLR025W,781.2084013811439,0.46559946287452275
4175,YLR026C,154.10986550152185,0.33845942464246753
4176,YLR027C,3698.493499207408,0.6248024637445542
4177,YLR028C,651.8858208707037,0.27016108162444413
4178,YLR029C,-4.486685252280549,-0.0038543248891104837
4179,YLR030W,121.97228755523568,0.6999413210728852
4180,YLR031W,8.02107998699331,0.40735184545980796
4181,YLR032W,46.60017613327926,0.26424482033702007
4182,YLR033W,158.35562528361365,0.32877520313398173
4183,YLR034C,31.759262595685826,0.15233315066091305
4184,YLR035C,100.7136878896937,0.43163309617433876
4185,YLR035C-A,5899.731272510769,-1.8378213822442997
4186,YLR036C,136.5923954397465,0.5514185365948044
4187,YLR037C,371.8694645055917,1.1039194141183937
4188,YLR038C,490.4854175832514,0.7162162799214663
4189,YLR039C,66.2383104542999,0.26102275229045874
4190,YLR040C,-5.333583431335394,0.05197537172897328
4191,YLR041W,-2.0774935050679986,0.3681064803703248
4192,YLR042C,145.2065258602197,0.8267257880703215
4193,YLR043C,1675.2447117219474,0.531651220069151
4194,YLR044C,6766.554208581509,-0.16381220821765904
4195,YLR045C,230.77456438060383,0.3705327064979206
4196,YLR046C,388.1855775461172,0.8328109960325448
4197,YLR047C,-4.7840197679340974,-0.056235956943590154
4198,YLR048W,498.88139058874515,-0.14517139997406703
4199,YLR049C,754.542172403777,1.0945205916383893
4200,YLR050C,1870.2141480713826,1.1321060022115508
4201,YLR051C,-5.535595871416402,0.023145606809195352
4202,YLR052W,-4.8091386832425425,-0.030006805776869407
4203,YLR053C,-5.334043580308282,-0.1036734644375359
4204,YLR054C,271.40604712773865,1.092593687462739
4205,YLR055C,1330.0702071335068,0.7161723633044238
4206,YLR056W,2555.5994664947,-0.541745514069952
4207,YLR057W,371.9705059305491,0.6472511204418416
4208,YLR058C,20483.612718081888,-1.7793337054485032
4209,YLR059C,58.083976129194085,0.19199434081880085
4210,YLR060W,384.06725749238956,-0.21939759360099678
4211,YLR061W,-5.379756129487036,0.21877352345762457
4212,YLR062C,-5.711755063039614,-0.08753565337311343
4213,YLR063W,24.64213636115696,-0.5290335335452642
4214,YLR064W,68.47285764966769,0.26033493031459887
4215,YLR065C,154.16121042323192,0.26586182539272385
4216,YLR066W,309.2020972882219,0.40096682760613994
4217,YLR067C,-0.6411444917442298,-0.0910193238768639
4218,YLR068W,37.60256973556111,-0.37595919539671235
4219,YLR069C,-3.566182289636384,-0.030296131910344186
4220,YLR070C,445.2487287105413,0.8576394431048769
4221,YLR071C,136.30365672227776,0.2796940096155789
4222,YLR072W,861.093448912312,0.6099703135018079
4223,YLR073C,42.039523693852885,-0.673982671817147
4224,YLR074C,306.83055285081,-0.38593462646363097
4225,YLR075W,12.401803409457838,-0.02843746994123809
4226,YLR076C,52.27190113490611,0.2954617217022311
4227,YLR077W,258.0656044249672,0.3943661151511537
4228,YLR078C,473.9682206841005,0.6123133059631896
4229,YLR079W,1181.0854912463935,0.6835298464258248
4230,YLR080W,554.2835083332695,0.9701473131748848
4231,YLR081W,-4.286211474156586,0.08030505616464254
4232,YLR082C,156.32021987798385,0.5581887776517676
4233,YLR083C,233.889555899094,-0.27272110087191787
4234,YLR084C,62.131489568964064,0.24895863134260166
4235,YLR085C,246.24549185773864,0.45615320815693594
4236,YLR086W,141.279040478364,0.3237849735281513
4237,YLR087C,66.81314544959112,0.2561524051490189
4238,YLR088W,68.43605153029358,0.23478907943572244
4239,YLR089C,1113.5646565569252,-0.4926405731815972
4240,YLR090W,-5.645195404588743,-0.009534958139251084
4241,YLR091W,344.8210306555683,0.7030189365187215
4242,YLR092W,1244.2080870317923,0.9848928902086098
4243,YLR093C,978.538595795623,0.5753864766182761
4244,YLR094C,255.586635704073,0.462805835635779
4245,YLR095C,953.0151287757883,0.6361773610318752
4246,YLR096W,34.250365830178275,-0.13694104510472113
4247,YLR097C,180.4042601464052,0.5149672907215602
4248,YLR098C,87.45315040811332,0.3925714846912617
4249,YLR099C,126.13718081481679,-0.2842952532611845
4250,YLR099W-A,2021.8361694853677,1.0579888501635022
4251,YLR100W,152.7698913978742,0.25248317722394037
4252,YLR101C,49.06332749209013,0.812676165195389
4253,YLR102C,112.00518786084183,0.453813645371649
4254,YLR103C,368.29510804842255,0.8682551062051116
4255,YLR104W,367.51935859228263,0.630437364100594
4256,YLR105C,548.7272943916287,0.6720025114532518
4257,YLR106C,107.22299129342858,-0.12653854752357027
4258,YLR107W,43.166227653340265,0.23653994056435312
4259,YLR108C,2945.3781651051054,1.7658988423205908
4260,YLR109W,35773.00964694299,0.7213365635688285
4261,YLR110C,7093.137951220283,0.19294833518744076
4262,YLR111W,1085.6869866275767,3.4331374931732594
4263,YLR112W,840.3120320151643,1.7693969630942008
4264,YLR113W,55.58892580225193,0.08813589790312842
4265,YLR114C,273.9331169478806,0.28723858215808057
4266,YLR115W,85.90119258938712,0.29284629599058193
4267,YLR116W,25.95568731086824,0.15816335027311632
4268,YLR117C,289.42124223401737,0.49363324984569334
4269,YLR118C,249.90701776007322,0.46960660653120756
4270,YLR119W,178.65121764070264,0.6578641745163665
4271,YLR120C,793.7310247520589,-0.35112639993922
4272,YLR120W-A,-5.932555331840805,0.07874423619752391
4273,YLR121C,-3.0543305474127007,-0.026385537935130276
4274,YLR122C,21.576106184413813,0.6723910947385294
4275,YLR123C,-6.189483714733813,0.11600292329734248
4276,YLR124W,11.268202185483064,-0.5942440061304792
4277,YLR125W,9.972126956529676,0.36567679463017877
4278,YLR126C,180.63945881205018,0.46448733016013494
4279,YLR127C,82.35030083060678,0.3172880832588072
4280,YLR128W,15.849736110747484,0.2151531271678564
4281,YLR129W,538.5599271785065,-0.6556177722554765
4282,YLR130C,63.7147623683762,-0.16689699052249551
4283,YLR131C,73.34610904254758,0.24114092003204587
4284,YLR132C,90.21183213412958,0.4278273246238734
4285,YLR133W,155.55738772712428,0.31482930110799057
4286,YLR134W,3.6570925678559107,-0.07669326216658276
4287,YLR135W,292.3905421385113,0.7151575174854108
4288,YLR136C,957.7512992631745,-1.126995548995252
4289,YLR137W,1296.939495581747,1.10995979920651
4290,YLR138W,1081.7832384715844,0.44570193826959237
4291,YLR139C,57.058183129383785,0.29840987097380633
4292,YLR140W,4.376298785671227,0.6543580173008957
4293,YLR141W,502.45404519881293,0.8544232500435008
4294,YLR142W,18.00800709059514,0.24081530082995842
4295,YLR143W,14.406524623677745,0.15317372007433222
4296,YLR144C,142.3117870705288,0.3733618856350143
4297,YLR145W,96.51552059934406,0.46231631430133535
4298,YLR146C,-5.258011314153621,-0.024558840556048463
4299,YLR146W-A,228.3316678601099,0.7834170045855121
4300,YLR147C,65.67842678013584,0.31885224231133125
4301,YLR148W,86.6975249108345,0.33781031291768404
4302,YLR149C,1047.9574058352869,0.8060731193825206
4303,YLR149C-A,2.710499448371868,-0.3350099398108336
4304,YLR150W,924.979748273808,-0.14940996302195944
4305,YLR151C,1718.251884389005,1.4370546257712689
4306,YLR152C,33.154404875020795,-0.18468178688353293
4307,YLR153C,1899.3495190418935,0.4303819971927287
4308,YLR154C,747.2393104118723,1.0375369703034911
4309,YLR154C-G,-8.27371985942778,-0.1381613221304689
4310,YLR154C-H,6.974463141749833,1.495475523660417
4311,YLR154W-A,-8.27371985942778,-0.1381613221304689
4312,YLR154W-B,-8.27371985942778,-0.1381613221304689
4313,YLR154W-C,-8.27371985942778,-0.1381613221304689
4314,YLR154W-E,-3.1513362463648873,-0.17679190960292018
4315,YLR154W-F,5.99593950678571,0.3643970739037232
4316,YLR155C,3091.8516355751435,1.0935292766276685
4317,YLR156C-A,10.866123803319086,1.6107775093062753
4318,YLR156W,129.96659689505387,1.4331682684165197
4319,YLR157C,3370.561767340843,1.068280198733241
4320,YLR157C-A,-8.27371985942778,-0.1381613221304689
4321,YLR157C-B,16269.723612621783,-2.188522054148598
4322,YLR157C-C,13.023681126209445,1.4560204387456477
4323,YLR157W-D,68.70761231918402,1.324161596385329
4324,YLR157W-E,304.5589497882458,-1.4699358522933252
4325,YLR158C,4150.233184175689,1.0642659149340392
4326,YLR159C-A,51.41543024256482,1.643200306187941
4327,YLR159W,151.77913723060874,1.4225317591004736
4328,YLR160C,10840.217229434425,1.0840590375200967
4329,YLR161W,314.6534382674182,1.402663352973375
4330,YLR162W,119.33821218303498,-0.2683355229153507
4331,YLR162W-A,-2.2233267670829067,-0.059772551224343974
4332,YLR163C,91.41364143501796,0.2691920065059013
4333,YLR163W-A,-8.27371985942778,-0.1381613221304689
4334,YLR164W,317.4680249873241,0.9228426370959469
4335,YLR165C,52.25610572412392,0.36010662161808066
4336,YLR166C,70.11866515008828,0.25823285208196073
4337,YLR167W,1032.391052738706,-0.10335116745638645
4338,YLR168C,1.7638288780706073,0.11939612980707304
4339,YLR169W,231.93441439063238,0.8694138005208731
4340,YLR170C,-8.27371985942778,-0.1381613221304689
4341,YLR171W,-7.039554257697134,-0.05663144958951173
4342,YLR172C,-4.938492316560581,0.015908897314812584
4343,YLR173W,53.534321705812765,0.2239270907262542
4344,YLR174W,246.87945330390522,0.8844293745845195
4345,YLR175W,2316.65976236455,-0.47959932726241356
4346,YLR176C,-4.649762296777185,0.039667357988644916
4347,YLR177W,341.3001115347006,-0.26790086914180833
4348,YLR178C,52.74809112464327,0.13667988776941944
4349,YLR179C,280.65005398148946,0.19804450543700586
4350,YLR180W,4622.823423527837,-0.6813903992338989
4351,YLR181C,819.0479478377421,0.7042246682870997
4352,YLR182W,231.3582697724318,0.3753257415103845
4353,YLR183C,120.8490473453975,0.4484663308412138
4354,YLR184W,-6.365963406048213,0.4386273318823037
4355,YLR185W,334.72102742970463,0.16148031603194105
4356,YLR186W,116.80031043122075,-0.27522186688658706
4357,YLR187W,195.23366209034205,0.5052729461885749
4358,YLR188W,436.82045125910844,0.47007941175722956
4359,YLR189C,795.871861428698,0.6215611031734553
4360,YLR190W,30.385346810374692,-0.1693169601569379
4361,YLR191W,464.92065519587237,0.7491832500688312
4362,YLR192C,3744.085211857686,0.6691706941433004
4363,YLR193C,382.6265985688841,0.7240972605667944
4364,YLR194C,3936.583427467177,-0.70090753116809
4365,YLR195C,40.259069811487315,0.1705146373347
4366,YLR196W,707.4673076669233,-0.4540658835886605
4367,YLR197W,1096.6964297744871,-0.4776899557153324
4368,YLR198C,-4.741078466979996,0.1721337375094114
4369,YLR199C,109.7563901292813,0.4000909714497982
4370,YLR200W,33.06270145073189,0.1861699904946205
4371,YLR201C,223.36708994263986,0.48811070448588717
4372,YLR202C,1.3129582645805826,0.3365444054818603
4373,YLR203C,1.588027948248969,0.05519625441746578
4374,YLR204W,190.6532729461407,0.3179786426751748
4375,YLR205C,7.552354682169165,0.1522538039809775
4376,YLR206W,210.94858449224532,0.1897297693864605
4377,YLR207W,885.1521122340927,0.649561296046257
4378,YLR208W,417.9862837564004,0.2987315801026992
4379,YLR209C,253.51235910006028,0.41465543873642446
4380,YLR210W,73.62361159306272,0.45682917708218473
4381,YLR211C,260.62892951107733,0.8921680673050316
4382,YLR212C,369.6965507653593,0.647926308494092
4383,YLR213C,1163.6745367670687,1.3756912350114971
4384,YLR214W,2814.6340572655395,-0.9220093114792051
4385,YLR215C,6.485245606039878,0.16486973783524472
4386,YLR216C,4.001482803812492,0.04984790329082543
4387,YLR217W,-7.19459965676113,0.01711690582849411
4388,YLR218C,273.2256049751143,0.41821838246287385
4389,YLR219W,643.007269218491,0.4474519828346936
4390,YLR220W,698.0038586258132,0.486432687202041
4391,YLR221C,57.44405345515464,-0.1996547537519092
4392,YLR222C,573.4841921551291,-0.719312864868867
4393,YLR222C-A,-6.223485866019298,0.08398085195553939
4394,YLR223C,51.38697129119294,-0.2451821317069222
4395,YLR224W,1197.5921490359458,0.6658451255911032
4396,YLR225C,41.18809816248244,0.13230364802813385
4397,YLR226W,16.06855454981396,0.2692403364844421
4398,YLR227C,70.95710627974853,0.36965621221523487
4399,YLR227W-A,-8.27371985942778,-0.1381613221304689
4400,YLR227W-B,11376.225924208697,-2.099290426403511
4401,YLR228C,166.40085170185748,0.2573905453663665
4402,YLR229C,469.3533990602763,0.406986954868781
4403,YLR230W,0.3257519245894249,0.1676369725613818
4404,YLR231C,912.1096523729163,0.9049814080875959
4405,YLR232W,3.716026490295282,1.3442318664859576
4406,YLR233C,246.70078876472394,0.8233880518806419
4407,YLR234W,-5.163259144059652,0.06595422630070857
4408,YLR235C,-8.27371985942778,-0.1381613221304689
4409,YLR236C,-5.48489872017761,0.2355694689105314
4410,YLR237W,110.10476804688592,0.34067133331000815
4411,YLR238W,407.06491130052854,0.6791531079379559
4412,YLR239C,8.048197713231689,0.12418152554750292
4413,YLR240W,238.07392244783645,0.4724242753429422
4414,YLR241W,350.8436115867753,0.3683542134156886
4415,YLR242C,7.479955977615893,0.18889171422306508
4416,YLR243W,-3.1635788597668517,-0.06308201806285171
4417,YLR244C,764.6644350773444,-0.4076293524509919
4418,YLR245C,-3.657963993093494,0.08968452523310634
4419,YLR246W,285.1644310072419,0.6439874140300097
4420,YLR247C,353.34263012911725,0.46258127800783616
4421,YLR248W,1163.8730432116001,0.4830462143107123
4422,YLR249W,15240.754734182097,-0.4674008047568447
4423,YLR250W,2283.035590119164,0.8818917485144995
4424,YLR251W,19.244545834934968,0.21109220102363213
4425,YLR252W,77.61480669180091,0.618031030504285
4426,YLR253W,128.4110034438488,0.27506840922896686
4427,YLR254C,289.6822862787858,0.5933232645556458
4428,YLR255C,50.6546680159333,1.1427319021579538
4429,YLR256W,291.2832522410897,-0.23483050065630648
4430,YLR256W-A,196.28421491530824,-0.35926118953429226
4431,YLR257W,-3.10543524733675,-0.01441578442801713
4432,YLR258W,22001.01195648622,-1.860267843021408
4433,YLR259C,16.910438720348758,-0.04123188137228998
4434,YLR260W,793.997533428284,0.8185348483222143
4435,YLR261C,-4.357140984931029,0.7499459819932356
4436,YLR262C,102.46444621755154,0.402937282028726
4437,YLR262C-A,481.3487248423017,0.38465897194113646
4438,YLR263W,172.29152063772523,0.7422114209083369
4439,YLR264C-A,185.5876805251203,-0.4304683611128264
4440,YLR264W,1858.5383901596585,-0.8064487772186939
4441,YLR265C,16.687624730299877,0.23175973237179617
4442,YLR266C,68.14757208668354,0.2658236696964331
4443,YLR267W,-1.4555377639213196,-0.08523617488034742
4444,YLR268W,141.71160163582846,0.2757195077694194
4445,YLR269C,2.343177557886156,0.23696711382658764
4446,YLR270W,368.6830529792386,0.43118777572840056
4447,YLR271W,136.82325188952134,0.5153113831436505
4448,YLR272C,7.4978707243965195,0.135961926798164
4449,YLR273C,667.090451729466,1.445888906637289
4450,YLR274W,216.71039390615837,0.39828436209527346
4451,YLR275W,45.25519133451551,0.3925265119732701
4452,YLR276C,1050.1021332765085,-0.6661484019736112
4453,YLR277C,12.024210795093039,0.13592698499613912
4454,YLR278C,85.29063123023245,0.19108929756862264
4455,YLR279W,167.45530978754857,1.34337847609574
4456,YLR280C,-8.27371985942778,-0.1381613221304689
4457,YLR281C,81.31412942128918,1.0538618159562723
4458,YLR282C,-6.711781294708755,0.1936823090665628
4459,YLR283W,258.81207001703956,0.8327592505365726
4460,YLR284C,65.64372715731989,0.3129538158339651
4461,YLR285C-A,35.29074774755922,0.3319704637756253
4462,YLR285W,31.19905048035569,0.15068571169460873
4463,YLR286C,1594.8817980328213,-0.29330785634743756
4464,YLR286W-A,-8.27371985942778,-0.1381613221304689
4465,YLR287C,-1.2565446631853607,-0.09764444385924435
4466,YLR287C-A,56.83395017409538,0.06893168245596072
4467,YLR288C,180.29118402414335,0.48021454966615673
4468,YLR289W,116.92789305013008,0.481168563384146
4469,YLR290C,249.71699404381687,0.6015921520591704
4470,YLR291C,-5.778959592733316,-0.005230975463894298
4471,YLR292C,17.250710809376965,0.12945614805184094
4472,YLR293C,310.32161116114827,0.13933003507371794
4473,YLR294C,267.72548654809,0.6753951434375598
4474,YLR295C,297.2640109735251,0.4574674857441365
4475,YLR296W,17.185379223488344,1.7827678440054702
4476,YLR297W,8.91706665967156,0.24534139143235437
4477,YLR298C,418.71920705237324,0.7032997964851033
4478,YLR299C-A,-8.27371985942778,-0.1381613221304689
4479,YLR299W,1262.4381717084095,0.7380554285393802
4480,YLR300W,10805.832199412756,-1.0244979570567883
4481,YLR301W,507.5946679954701,0.38313435131565127
4482,YLR302C,-7.992987532474975,0.8618386815265875
4483,YLR303W,-8.27371985942778,-0.1381613221304689
4484,YLR304C,1148.9948497378684,-0.35775374261224824
4485,YLR305C,204.7654654123147,0.27113319093538935
4486,YLR306W,74.67080628313046,0.45489044736226875
4487,YLR307C-A,-3.2437868136173167,0.8725653088848242
4488,YLR307W,270.7037740607852,2.119354964054396
4489,YLR308W,-6.346178226748825,0.3427288230184361
4490,YLR309C,625.5133019592498,0.5606350445155703
4491,YLR310C,347.0495557392657,0.34551939626029804
4492,YLR311C,129.02246265247135,1.9906036127358526
4493,YLR312C,1283.4211123185564,1.7288792774874167
4494,YLR312W-A,11.396114073909454,0.1532523883024549
4495,YLR313C,179.40542582944389,0.8439736262108178
4496,YLR314C,1329.2214857539311,0.4861140614944771
4497,YLR315W,27.260736480231667,0.38537037473147495
4498,YLR316C,176.86377578941665,0.4947709979234201
4499,YLR317W,-6.878181538309589,0.8618387111322336
4500,YLR318W,-0.14814394709118148,0.16040383895242064
4501,YLR319C,109.08108361451123,0.3304517873235406
4502,YLR320W,99.07781066089682,0.3719149161646621
4503,YLR321C,29.856916037335786,0.21872870971146863
4504,YLR322W,-6.694165686945172,0.8093713007391071
4505,YLR323C,131.34826935900068,0.5739531383734228
4506,YLR324W,1500.5405496693272,0.8167081730820339
4507,YLR325C,-5.257858069221156,-0.0007080521807659746
4508,YLR326W,456.72088333411523,0.9294015103392818
4509,YLR327C,15607.226062692342,-1.8690014885009822
4510,YLR328W,-5.692548917071351,-0.004129877060340967
4511,YLR329W,7.203850026863649,0.3067752230606077
4512,YLR330W,1941.6262141192651,0.4643921248367048
4513,YLR331C,-4.89381531222323,0.3890859352589693
4514,YLR332W,2543.8057700404247,0.8243301623492533
4515,YLR333C,1.4476779555878483,-0.0292289192133102
4516,YLR334C,-6.199514728550511,-0.5462461479302533
4517,YLR335W,29.77055671943497,0.10873997333163357
4518,YLR336C,27.06528789336607,-0.260436632507349
4519,YLR337C,36.502469096349614,0.10802851344379086
4520,YLR338W,-6.885649087746764,-0.1381613636625278
4521,YLR339C,-6.65102845903325,-0.06358690331024365
4522,YLR340W,798.3104840722782,0.13205734384803636
4523,YLR341W,197.74602122531834,1.1644528621227366
4524,YLR342W,637.6061768384744,0.17131399786354432
4525,YLR342W-A,99.67264246317272,0.7141996620845412
4526,YLR343W,-5.425120357076053,0.028571809758183766
4527,YLR344W,156.40112740386837,-0.10720385638206167
4528,YLR345W,550.7533580690106,0.47660931291647574
4529,YLR346C,401.60996533783987,-1.833484603694445
4530,YLR347C,115.75967421008701,-0.27501296497061334
4531,YLR347W-A,-8.27371985942778,-0.1381613221304689
4532,YLR348C,4800.857229760904,1.2388604125269438
4533,YLR349W,51.33650276482637,0.8032627766900154
4534,YLR350W,9883.754545685399,1.0048870114483297
4535,YLR351C,562.994005379909,0.37782142570930966
4536,YLR352W,204.43269321311644,0.4565009892916985
4537,YLR353W,116.86977014647465,0.3398489328027589
4538,YLR354C,77.63259470088063,0.07884278125685179
4539,YLR355C,336.4270929084479,-0.1388638387628641
4540,YLR356W,2006.1876609521416,1.3728186798382729
4541,YLR357W,26.038209292825037,0.16571385162240176
4542,YLR358C,19.640241645929777,0.6475895355171412
4543,YLR359W,4222.878128484903,-0.7274039870971681
4544,YLR360W,147.72329430749605,0.4014066798938374
4545,YLR361C,9.693215795162342,0.15566978411790464
4546,YLR361C-A,141.5503022325484,0.551858032626245
4547,YLR362W,398.82821238015333,0.5737373212453365
4548,YLR363C,16.921879489995987,0.2291469095052782
4549,YLR363W-A,33.62991810200215,-0.3713997783759793
4550,YLR364C-A,-8.27371985942778,-0.1381613221304689
4551,YLR364W,61.027644369119024,0.6103824393495982
4552,YLR365W,-6.9086681645428145,0.025663491555684665
4553,YLR366W,-3.126999381948563,0.42110600234676954
4554,YLR367W,582.4185187501266,0.28295272405145533
4555,YLR368W,118.72869206107008,0.41877950510872564
4556,YLR369W,88.67341868238032,0.2978756815551418
4557,YLR370C,31.0788998264954,0.13086819644294048
4558,YLR371W,115.95522551247491,0.2326170734230386
4559,YLR372W,436.36908694843055,-0.2755149592949013
4560,YLR373C,40.54008291348238,0.1940439328276083
4561,YLR374C,-3.4650036783986056,0.483327408946915
4562,YLR375W,413.1614349825272,0.3666839381285531
4563,YLR376C,134.30822505019367,0.577829758467438
4564,YLR377C,132.80699420334176,0.731280808516154
4565,YLR378C,1367.891992916608,0.4950892278740346
4566,YLR379W,-5.987639015727529,0.04546933167356475
4567,YLR380W,51.75137448697844,0.17985412685576602
4568,YLR381W,99.67537146549708,0.3978958655601298
4569,YLR382C,89.26828983132808,0.26549050758262455
4570,YLR383W,751.5702507684115,0.8325400338850313
4571,YLR384C,-5.243347430818712,0.009058133281416738
4572,YLR385C,9.474238163536706,-0.9166252499956168
4573,YLR386W,1.7557599111130962,0.08725154963088885
4574,YLR387C,204.36000541406895,0.29937106488158566
4575,YLR388W,58.023746728980484,-0.08922375227033585
4576,YLR389C,361.08191090902955,0.33497109554787285
4577,YLR390W,140.42040000990295,0.42667127021487733
4578,YLR390W-A,1648.3334565228342,0.3581097742428331
4579,YLR392C,569.5228591094469,0.6884506523433774
4580,YLR393W,-6.100412789879357,-0.012897182300711775
4581,YLR394W,177.46298625500611,0.4390962964157053
4582,YLR395C,150.9079199091227,0.3478270041046097
4583,YLR396C,48.271281472821336,0.2682308152409742
4584,YLR397C,149.4053914504508,-0.39183322055962133
4585,YLR398C,205.01879005424186,0.31494927958890395
4586,YLR399C,309.4780296994425,-0.3322541898636851
4587,YLR399W-A,-8.27371985942778,-0.1381613221304689
4588,YLR400W,-5.313678157134697,0.16342671102146286
4589,YLR401C,0.9112945989050032,0.06686685544691377
4590,YLR402W,-6.065344965050001,-0.10245750232690787
4591,YLR403W,127.78927964097831,-0.32766590591040745
4592,YLR404W,48.21987483896278,0.3711420825584814
4593,YLR405W,-1.323349099352682,0.07129532558618985
4594,YLR406C,92.23619479276105,-0.10668233271175899
4595,YLR406C-A,-5.876256205159176,0.4842760063831734
4596,YLR407W,313.79768211709137,0.8489791090625123
4597,YLR408C,132.47333069848224,0.8516083566802641
4598,YLR409C,776.2579041879144,-0.7639752404026141
4599,YLR410W,-0.41768894385646543,0.04085925092948508
4600,YLR410W-A,-8.27371985942778,-0.1381613221304689
4601,YLR410W-B,1862.442318067815,-1.1045122792387831
4602,YLR411W,53.20072364068114,0.5095516580158368
4603,YLR412C-A,12.558834679201025,1.3751790017071757
4604,YLR412W,124.01973345662677,0.3599309890475953
4605,YLR413W,18605.40003566648,-2.0501778119178797
4606,YLR414C,6605.136825341364,1.0327163169797178
4607,YLR415C,103.57066712802528,1.5141700330194086
