genes,#R3,#R6,#R12,#R20
YMR119W-A,1,0,0,0
YMR120C,100,100,100,100
YMR121C,0,0,0,0
YMR122C,100,100,100,100
YMR122W-A,12,1,0,0
YMR123W,0,0,0,0
YMR124W,0,0,0,0
YMR125W,0,0,0,0
YMR126C,0,0,0,0
YMR127C,0,0,0,0
YMR128W,50,43,20,11
YMR129W,0,0,0,0
YMR130W,0,0,0,0
YMR131C,10,5,1,0
YMR132C,0,0,0,0
YMR133W,35,25,3,1
YMR134W,0,0,0,0
YMR135C,0,0,0,0
YMR135W-A,69,78,79,88
YMR136W,1,0,0,0
YMR137C,0,0,0,0
YMR138W,0,0,0,0
YMR139W,0,0,0,0
YMR140W,0,0,0,0
YMR141C,7,2,0,0
YMR141W-A,0,0,0,0
YMR142C,0,0,0,0
YMR143W,0,0,0,0
YMR144W,0,0,0,0
YMR145C,0,0,0,0
YMR146C,0,0,0,0
YMR147W,1,0,0,0
YMR148W,0,0,0,0
YMR149W,0,0,0,0
YMR150C,0,0,0,0
YMR151W,1,0,0,0
YMR152W,0,0,0,0
YMR153C-A,1,0,0,0
YMR153W,0,0,0,0
YMR154C,0,0,0,0
YMR155W,0,0,0,0
YMR156C,0,0,0,0
YMR157C,0,0,0,0
YMR158C-A,1,0,0,0
YMR158W,0,0,0,0
YMR158W-B,0,1,2,5
YMR159C,2,2,0,0
YMR160W,0,0,0,0
YMR161W,0,0,0,0
YMR162C,0,0,0,0
YMR163C,0,0,0,0
YMR164C,0,0,0,0
YMR165C,0,0,0,0
YMR166C,0,0,0,0
YMR167W,0,0,0,0
YMR168C,0,0,0,0
YMR169C,0,0,0,0
YMR170C,0,0,0,0
YMR171C,0,0,0,0
YMR172C-A,7,9,1,0
YMR172W,0,0,0,0
YMR173W,100,100,100,100
YMR173W-A,5,0,0,0
YMR174C,54,54,43,28
YMR175W,41,36,18,15
YMR175W-A,2,8,0,0
YMR176W,0,0,0,0
YMR177W,0,0,0,0
YMR178W,0,0,0,0
YMR179W,0,0,0,0
YMR180C,0,0,0,0
YMR181C,0,0,0,0
YMR182C,0,0,0,0
YMR182W-A,4,0,1,0
YMR183C,0,0,0,0
YMR184W,0,0,0,0
YMR185W,0,0,0,0
YMR186W,0,0,0,0
YMR187C,0,0,0,0
YMR188C,0,0,0,0
YMR189W,36,46,57,57
YMR190C,0,0,0,0
YMR191W,6,1,0,0
YMR192W,0,0,0,0
YMR193C-A,3,0,0,0
YMR193W,0,0,0,0
YMR194C-A,4,2,0,0
YMR194C-B,2,0,0,0
YMR194W,0,0,0,0
YMR195W,100,100,100,100
YMR196W,0,0,0,0
YMR197C,0,0,0,0
YMR198W,0,0,0,0
YMR199W,6,0,0,0
YMR200W,0,0,0,0
YMR201C,0,0,0,0
YMR202W,0,0,0,0
YMR203W,0,0,0,0
YMR204C,0,0,0,0
YMR205C,0,0,0,0
YMR206W,5,2,0,0
YMR207C,0,0,0,0
YMR208W,0,0,0,0
YMR209C,0,0,0,0
YMR210W,0,0,0,0
YMR211W,0,0,0,0
YMR212C,0,0,0,0
YMR213W,0,0,0,0
YMR214W,0,0,0,0
YMR215W,0,0,0,0
YMR216C,0,0,0,0
YMR217W,0,0,0,0
YMR218C,0,0,0,0
YMR219W,0,0,0,0
YMR220W,0,0,0,0
YMR221C,0,0,0,0
YMR222C,0,0,0,0
YMR223W,0,0,0,0
YMR224C,0,0,0,0
YMR225C,0,0,0,0
YMR226C,0,0,0,0
YMR227C,0,0,0,0
YMR228W,0,0,0,0
YMR229C,19,7,1,0
YMR230W,0,0,0,0
YMR230W-A,5,0,0,0
YMR231W,0,0,0,0
YMR232W,0,0,0,0
YMR233W,0,0,0,0
YMR234W,0,0,0,0
YMR235C,0,0,0,0
YMR236W,0,0,0,0
YMR237W,0,0,0,0
YMR238W,0,0,0,0
YMR239C,49,49,27,17
YMR240C,0,0,0,0
YMR241W,0,0,0,0
YMR242C,0,0,0,0
YMR242W-A,2,21,24,19
YMR243C,0,0,0,0
YMR244C-A,91,95,100,100
YMR244W,100,100,100,100
YMR245W,0,0,0,0
YMR246W,0,0,0,0
YMR247C,0,0,0,0
YMR247W-A,0,0,0,0
YMR250W,44,47,58,67
YMR251W,0,0,0,0
YMR251W-A,15,16,5,2
YMR252C,0,0,0,0
YMR253C,0,0,0,0
YMR254C,11,6,0,0
YMR255W,0,0,0,0
YMR256C,1,0,0,0
YMR257C,0,0,0,0
YMR258C,0,0,0,0
YMR259C,0,0,0,0
YMR260C,0,0,0,0
YMR261C,0,0,0,0
YMR262W,0,0,0,0
YMR263W,0,0,0,0
YMR264W,0,0,0,0
YMR265C,0,0,0,0
YMR266W,0,0,0,0
YMR267W,0,0,0,0
YMR268C,0,0,0,0
YMR269W,1,1,0,0
YMR270C,0,0,0,0
YMR271C,0,0,0,0
YMR272C,100,100,100,100
YMR272W-A,0,0,0,0
YMR272W-B,2,0,0,0
YMR273C,0,0,0,0
YMR274C,0,0,0,0
YMR275C,0,0,0,0
YMR276W,0,0,0,0
YMR277W,0,0,0,0
YMR278W,0,0,0,0
YMR279C,0,0,0,0
YMR280C,70,89,91,99
YMR281W,0,0,0,0
YMR282C,0,0,0,0
YMR283C,0,0,0,0
YMR284W,0,0,0,0
YMR285C,0,0,0,0
YMR286W,0,0,0,0
YMR287C,0,0,0,0
YMR288W,0,0,0,0
YMR289W,0,0,0,0
YMR290C,0,0,0,0
YMR290W-A,1,6,15,36
YMR291W,28,10,12,0
YMR292W,1,0,0,0
YMR293C,0,0,0,0
YMR294W,0,0,0,0
YMR294W-A,14,6,1,0
YMR295C,0,0,0,0
YMR296C,0,0,0,0
YMR297W,0,0,0,0
YMR298W,0,0,0,0
YMR299C,0,0,0,0
YMR300C,68,87,96,99
YMR301C,0,0,0,0
YMR302C,0,0,0,0
YMR303C,12,3,0,0
YMR304C-A,4,0,0,0
YMR304W,0,0,0,0
YMR305C,0,0,0,0
YMR306C-A,2,14,33,33
YMR306W,0,0,0,0
YMR307C-A,0,0,0,0
YMR307W,0,0,0,0
YMR308C,0,0,0,0
YMR309C,22,7,2,0
YMR310C,13,5,1,0
YMR311C,0,0,0,0
YMR312W,0,0,0,0
YMR313C,0,0,0,0
YMR314W,0,0,0,0
YMR315W,0,0,0,0
YMR315W-A,35,30,19,14
YMR316C-A,4,1,0,0
YMR316C-B,40,69,67,82
YMR316W,17,7,2,0
YMR317W,0,0,0,0
YMR318C,0,0,0,0
YMR319C,0,1,0,0
YMR320W,0,0,0,0
YMR321C,0,0,0,0
YMR322C,5,33,29,22
YMR323W,95,100,100,100
YMR324C,0,6,33,86
YMR325W,7,12,6,1
YMR326C,0,0,0,0
YNL001W,0,0,0,0
YNL002C,28,18,5,0
YNL003C,0,0,0,0
YNL004W,0,0,0,0
YNL005C,0,0,0,0
YNL006W,0,0,0,0
YNL007C,0,0,0,0
YNL008C,0,0,0,0
YNL009W,0,0,0,0
YNL010W,0,0,0,0
YNL011C,0,0,0,0
YNL012W,0,0,0,0
YNL013C,0,2,4,27
YNL014W,0,0,0,0
YNL015W,4,0,0,0
YNL016W,0,0,0,0
YNL017C,3,1,0,0
YNL018C,8,1,0,0
YNL019C,0,0,0,0
YNL020C,0,0,0,0
YNL021W,0,0,0,0
YNL022C,0,0,0,0
YNL023C,0,0,0,0
YNL024C,95,98,100,100
YNL024C-A,0,0,0,0
YNL025C,0,0,0,0
YNL026W,0,0,0,0
YNL027W,0,0,0,0
YNL028W,0,3,1,0
YNL029C,0,0,0,0
YNL030W,0,0,0,0
YNL031C,0,0,0,0
YNL032W,0,0,0,0
YNL033W,0,0,0,0
YNL034W,0,0,0,0
YNL035C,0,0,0,0
YNL036W,0,0,0,0
YNL037C,0,0,0,0
YNL038W,0,0,0,0
YNL039W,0,0,0,0
YNL040W,40,30,32,19
YNL041C,0,0,0,0
YNL042W,0,0,0,0
YNL042W-B,39,57,53,55
YNL043C,6,1,0,0
YNL044W,0,0,0,0
YNL045W,0,0,0,0
YNL046W,0,0,0,0
YNL047C,0,0,0,0
YNL048W,0,0,0,0
YNL049C,0,0,0,0
YNL050C,0,0,0,0
YNL051W,0,0,0,0
YNL052W,0,0,0,0
YNL053W,0,0,0,0
YNL054W,0,0,0,0
YNL054W-A,0,0,0,0
YNL054W-B,100,100,100,100
YNL055C,0,0,0,0
YNL056W,0,0,0,0
YNL057W,0,2,1,0
YNL058C,0,0,0,0
YNL059C,0,0,0,0
YNL061W,0,0,0,0
YNL062C,48,49,33,25
YNL063W,0,0,0,0
YNL064C,4,0,0,0
YNL065W,0,0,0,0
YNL066W,0,0,0,0
YNL067W,1,0,0,0
YNL067W-A,0,0,0,0
YNL067W-B,0,0,0,0
YNL068C,0,0,0,0
YNL069C,0,0,0,0
YNL070W,0,0,0,0
YNL071W,0,0,0,0
YNL072W,0,0,0,0
YNL073W,0,0,0,0
YNL074C,0,0,0,0
YNL075W,16,9,2,0
YNL076W,0,0,0,0
YNL077W,0,0,0,0
YNL078W,0,0,0,0
YNL079C,0,0,0,0
YNL080C,0,0,0,0
YNL081C,0,0,0,0
YNL082W,0,0,0,0
YNL083W,0,0,0,0
YNL084C,0,0,0,0
YNL085W,0,0,0,0
YNL086W,0,0,0,0
YNL087W,0,0,0,0
YNL088W,0,0,0,0
YNL089C,4,3,0,0
YNL090W,0,0,0,0
YNL091W,0,0,0,0
YNL092W,1,0,0,0
YNL093W,17,12,2,0
YNL094W,0,0,0,0
YNL095C,0,0,0,0
YNL096C,0,0,0,0
YNL097C,0,0,0,0
YNL097C-B,57,63,68,84
YNL097W-A,0,0,0,0
YNL098C,0,0,0,0
YNL099C,0,0,0,0
YNL100W,0,0,0,0
YNL101W,0,0,0,0
YNL102W,0,0,0,0
YNL103W,0,0,0,0
YNL103W-A,2,4,0,0
YNL104C,0,0,0,0
YNL105W,0,4,6,1
YNL106C,0,0,0,0
YNL107W,0,0,0,0
YNL108C,0,0,0,0
YNL109W,3,0,0,0
YNL110C,31,15,2,0
YNL111C,0,0,0,0
YNL112W,75,88,91,100
YNL113W,4,0,0,0
YNL114C,0,0,0,0
YNL115C,0,0,0,0
YNL116W,0,0,0,0
YNL117W,1,0,0,0
YNL118C,0,0,0,0
YNL119W,46,41,24,12
YNL120C,0,0,0,0
YNL121C,0,0,0,0
YNL122C,0,0,0,0
YNL123W,0,0,0,0
YNL124W,0,0,0,0
YNL125C,0,0,0,0
YNL126W,0,0,0,0
YNL127W,0,0,0,0
YNL128W,0,0,0,0
YNL129W,0,0,0,0
YNL130C,0,0,0,0
YNL130C-A,0,0,0,0
YNL131W,0,0,0,0
YNL132W,46,43,20,9
YNL133C,3,0,0,0
YNL134C,100,100,100,100
YNL135C,0,0,0,0
YNL136W,0,0,0,0
YNL137C,0,0,0,0
YNL138W,0,0,0,0
YNL138W-A,1,0,0,0
YNL139C,0,0,0,0
YNL140C,0,0,0,0
YNL141W,91,99,100,100
YNL142W,0,0,0,0
YNL143C,1,0,0,0
YNL144C,16,6,4,0
YNL144W-A,0,0,0,0
YNL145W,75,76,91,95
YNL146C-A,66,70,72,85
YNL146W,99,100,100,100
YNL147W,0,0,0,0
YNL148C,0,0,0,0
YNL149C,0,0,0,0
YNL150W,1,0,0,0
YNL151C,0,0,0,0
YNL152W,0,0,0,0
YNL153C,0,0,0,0
YNL154C,0,0,0,0
YNL155W,0,0,0,0
YNL156C,0,0,0,0
YNL157W,0,0,0,0
YNL158W,0,0,0,0
YNL159C,0,0,0,0
YNL160W,100,100,100,100
YNL161W,0,0,0,0
YNL162W,0,0,0,0
YNL162W-A,10,10,2,0
YNL163C,0,0,0,0
YNL164C,0,0,0,0
YNL165W,0,0,0,0
YNL166C,0,0,0,0
YNL167C,0,0,0,0
YNL168C,0,0,0,0
YNL169C,0,0,0,0
YNL170W,7,1,0,0
YNL171C,12,20,9,3
YNL172W,0,0,0,0
YNL173C,0,0,0,0
YNL174W,0,1,5,26
YNL175C,29,20,5,0
YNL176C,0,0,0,0
YNL177C,0,0,0,0
YNL178W,0,0,0,0
YNL179C,0,0,0,0
YNL180C,0,0,0,0
YNL181W,0,0,0,0
YNL182C,73,83,86,97
YNL183C,0,0,0,0
YNL184C,20,5,0,0
YNL185C,0,0,0,0
YNL186W,26,19,2,0
YNL187W,0,0,0,0
YNL188W,4,1,0,0
YNL189W,0,0,0,0
YNL190W,0,0,0,0
YNL191W,0,0,0,0
YNL192W,0,0,0,0
YNL193W,0,0,0,0
YNL194C,25,11,2,0
YNL195C,0,0,0,0
YNL196C,0,0,0,0
YNL197C,0,0,0,0
YNL198C,41,52,47,42
YNL199C,0,0,0,0
YNL200C,0,0,0,0
YNL201C,0,0,0,0
YNL202W,0,0,0,0
YNL203C,1,0,0,0
YNL204C,4,0,0,0
YNL205C,2,7,8,4
YNL206C,0,0,0,0
YNL207W,0,0,0,0
YNL208W,1,0,0,0
YNL209W,0,0,0,0
YNL210W,1,0,0,0
YNL211C,0,0,0,0
YNL212W,0,0,0,0
YNL213C,0,0,0,0
YNL214W,0,0,0,0
YNL215W,0,0,0,0
YNL216W,0,0,0,0
YNL217W,100,100,100,100
YNL218W,0,0,0,0
YNL219C,0,0,0,0
YNL220W,10,4,0,0
YNL221C,2,0,0,0
YNL222W,0,0,0,0
YNL223W,0,0,0,0
YNL224C,0,0,0,0
YNL225C,15,4,0,0
YNL226W,4,20,33,47
YNL227C,0,0,0,0
YNL228W,0,1,2,0
YNL229C,0,0,0,0
YNL230C,0,0,0,0
YNL231C,8,2,0,0
YNL232W,0,0,0,0
YNL233W,0,0,0,0
YNL234W,0,0,0,0
YNL235C,5,6,0,0
YNL236W,0,0,0,0
YNL237W,0,0,0,0
YNL238W,0,0,0,0
YNL239W,0,0,0,0
YNL240C,0,0,0,0
YNL241C,0,0,0,0
YNL242W,0,0,0,0
YNL243W,0,0,0,0
YNL244C,0,0,0,0
YNL245C,0,0,0,0
YNL246W,0,0,0,0
YNL247W,0,0,0,0
YNL248C,78,92,98,100
YNL249C,0,0,0,0
YNL250W,0,0,0,0
YNL251C,1,0,0,0
YNL252C,0,0,0,0
YNL253W,0,0,0,0
YNL254C,0,0,0,0
YNL255C,0,0,0,0
YNL256W,0,0,0,0
YNL257C,0,0,0,0
YNL258C,0,0,0,0
YNL259C,10,4,0,0
YNL260C,0,0,0,0
YNL261W,0,0,0,0
YNL262W,0,0,0,0
YNL263C,0,0,0,0
YNL264C,0,0,0,0
YNL265C,0,0,0,0
YNL266W,18,11,3,1
YNL267W,0,0,0,0
YNL268W,0,0,0,0
YNL269W,0,5,0,0
YNL270C,14,5,0,0
YNL271C,0,0,0,0
YNL272C,0,0,0,0
YNL273W,0,0,0,0
YNL274C,1,0,0,0
YNL275W,0,0,0,0
YNL276C,2,5,59,64
YNL277W,6,0,0,0
YNL277W-A,1,1,9,3
YNL278W,1,0,0,0
YNL279W,70,83,89,97
YNL280C,0,0,0,0
YNL281W,0,0,0,0
YNL282W,0,0,0,0
YNL283C,0,0,0,0
YNL284C,0,0,0,0
YNL284C-A,0,0,0,0
YNL284C-B,100,100,100,100
YNL285W,1,0,0,0
YNL286W,0,0,0,0
YNL287W,0,0,0,0
YNL288W,0,0,0,0
YNL289W,1,0,0,0
YNL290W,0,0,0,0
YNL291C,0,0,0,0
YNL292W,0,0,0,0
YNL293W,0,0,0,0
YNL294C,0,0,0,0
YNL295W,0,0,0,0
YNL296W,0,0,0,0
YNL297C,0,0,0,0
YNL298W,0,0,0,0
YNL299W,0,0,0,0
YNL300W,100,100,100,100
YNL301C,0,0,0,0
YNL302C,0,0,0,0
YNL303W,15,2,0,0
YNL304W,0,0,0,0
YNL305C,0,0,0,0
YNL306W,0,0,0,0
YNL307C,0,0,0,0
YNL308C,0,0,0,0
YNL309W,0,0,0,0
YNL310C,0,0,0,0
YNL311C,0,0,0,0
YNL312W,0,0,0,0
YNL313C,0,0,0,0
YNL314W,0,0,0,0
YNL315C,0,0,0,0
YNL316C,0,0,0,0
YNL317W,0,0,0,0
YNL318C,0,2,5,1
YNL319W,2,9,1,0
YNL320W,0,0,0,0
YNL321W,0,0,0,0
YNL322C,0,0,0,0
YNL323W,0,0,0,0
YNL324W,0,1,2,1
YNL325C,0,0,0,0
YNL326C,0,0,0,0
YNL327W,100,100,100,100
YNL328C,0,0,0,0
YNL329C,0,0,0,0
YNL330C,0,0,0,0
YNL331C,0,0,0,0
YNL332W,100,100,100,100
YNL333W,34,35,20,12
YNL334C,27,11,3,0
YNL335W,0,0,0,0
YNL336W,0,0,0,0
YNL337W,0,0,1,1
YNL338W,0,3,0,0
YNL339C,0,0,0,0
YNL339W-A,0,0,0,0
YNL339W-B,0,0,0,0
YNR001C,0,0,0,0
YNR001W-A,0,0,0,0
YNR002C,0,0,0,0
YNR003C,7,0,0,0
YNR003W-A,0,0,0,0
YNR004W,0,0,0,0
YNR005C,0,0,0,0
YNR006W,0,0,0,0
YNR007C,0,0,0,0
YNR008W,0,0,0,0
YNR009W,0,0,0,0
YNR010W,0,0,0,0
YNR011C,0,0,0,0
YNR012W,14,8,2,0
YNR013C,0,0,0,0
YNR014W,1,0,0,0
YNR015W,0,0,0,0
YNR016C,0,0,0,0
YNR017W,0,0,0,0
YNR018W,0,0,0,0
YNR019W,0,0,0,0
YNR020C,0,0,0,0
YNR021W,0,0,0,0
YNR022C,0,0,0,0
YNR023W,0,0,0,0
YNR024W,0,0,0,0
YNR025C,0,0,0,0
YNR026C,0,0,0,0
YNR027W,0,0,0,0
YNR028W,0,0,0,0
YNR029C,0,0,0,0
YNR030W,0,0,0,0
YNR031C,0,0,0,0
YNR032C-A,0,0,0,0
YNR032W,0,0,0,0
YNR033W,0,0,0,0
YNR034W,0,0,0,0
YNR034W-A,100,100,100,100
YNR035C,0,0,0,0
YNR036C,0,0,0,0
YNR037C,0,0,0,0
YNR038W,7,3,0,0
YNR039C,0,0,0,0
YNR040W,16,5,0,0
YNR041C,0,0,0,0
YNR042W,0,0,0,0
YNR043W,0,0,0,0
YNR044W,1,0,0,0
YNR045W,0,0,0,0
YNR046W,5,0,0,0
YNR047W,0,0,0,0
YNR048W,0,0,0,0
YNR049C,0,0,0,0
YNR050C,79,90,93,99
YNR051C,0,0,0,0
YNR052C,0,0,0,0
YNR053C,91,100,100,100
YNR054C,4,1,0,0
YNR055C,0,0,0,0
YNR056C,2,0,0,0
YNR057C,3,0,0,0
YNR058W,0,0,0,0
YNR059W,0,0,0,0
YNR060W,0,0,0,0
YNR061C,0,0,0,0
YNR062C,0,0,0,0
YNR063W,4,0,0,0
YNR064C,0,0,0,0
YNR065C,0,0,0,0
YNR066C,86,93,100,99
YNR067C,99,100,100,100
YNR068C,0,0,0,0
YNR069C,0,0,0,0
YNR070W,0,0,0,0
YNR071C,0,0,0,0
YNR072W,11,5,1,0
YNR073C,0,0,0,0
YNR074C,0,0,0,0
YNR075C-A,14,3,0,0
YNR075W,46,43,28,27
YNR076W,0,0,0,0
YNR077C,2,12,60,89
YOL001W,0,0,0,0
YOL002C,99,100,100,100
YOL003C,0,0,0,0
YOL004W,0,0,0,0
YOL005C,0,0,0,0
YOL006C,3,0,0,0
YOL007C,0,0,0,0
YOL008W,0,0,0,0
YOL009C,0,0,0,0
YOL010W,67,83,96,96
YOL011W,0,0,0,0
YOL012C,0,0,0,0
YOL013C,0,0,0,0
YOL013W-A,12,10,1,0
YOL013W-B,6,24,72,85
YOL014W,57,67,68,87
YOL015W,0,0,0,0
YOL016C,28,23,22,7
YOL017W,0,0,0,0
YOL018C,0,0,0,0
YOL019W,0,0,0,0
YOL019W-A,0,0,0,0
YOL020W,18,4,1,0
YOL021C,0,0,0,0
YOL022C,0,0,0,0
YOL023W,0,0,0,0
YOL024W,5,17,5,1
YOL025W,0,0,0,0
YOL026C,0,0,0,0
YOL027C,0,0,0,0
YOL028C,0,0,0,0
YOL029C,0,0,0,0
YOL030W,0,0,0,0
YOL031C,0,0,0,0
YOL032W,0,0,0,0
YOL033W,0,0,0,0
YOL034W,0,0,0,0
YOL035C,21,9,1,0
YOL036W,0,0,0,0
YOL037C,4,7,9,1
YOL038C-A,2,0,0,0
YOL038W,0,0,0,0
YOL039W,0,0,0,0
YOL040C,0,0,0,0
YOL041C,3,1,0,0
YOL042W,0,0,0,0
YOL043C,0,0,0,0
YOL044W,0,0,0,0
YOL045W,0,0,0,0
YOL046C,0,0,5,7
YOL047C,67,79,82,91
YOL048C,6,4,1,0
YOL049W,0,0,0,0
YOL050C,19,38,47,49
YOL051W,0,0,0,0
YOL052C,0,0,0,0
YOL052C-A,100,99,100,100
YOL053W,0,0,0,0
YOL054W,0,0,0,0
YOL055C,0,0,0,0
YOL056W,0,0,0,0
YOL057W,0,0,0,0
YOL058W,0,0,0,0
YOL059W,0,0,0,0
YOL060C,0,0,0,0
YOL061W,1,0,0,0
YOL062C,0,0,0,0
YOL063C,0,0,0,0
YOL064C,0,0,0,0
YOL065C,0,0,0,0
YOL066C,0,0,0,0
YOL067C,2,0,0,0
YOL068C,0,0,0,0
YOL069W,0,0,0,0
YOL070C,0,0,0,0
YOL071W,0,0,0,0
YOL072W,0,0,0,0
YOL073C,0,0,0,0
YOL075C,0,0,0,0
YOL076W,8,3,1,0
YOL077C,46,44,25,17
YOL077W-A,0,0,0,0
YOL078W,0,0,0,0
YOL079W,0,0,2,3
YOL080C,78,97,100,100
YOL081W,0,0,0,0
YOL082W,0,0,0,0
YOL083C-A,0,0,0,0
YOL083W,36,37,12,6
YOL084W,32,20,7,0
YOL085C,5,2,0,0
YOL085W-A,4,1,0,0
YOL086C,1,0,0,0
YOL086W-A,23,13,4,0
YOL087C,0,0,0,0
YOL088C,0,0,0,0
YOL089C,0,0,0,0
YOL090W,0,0,0,0
YOL091W,7,1,0,0
YOL092W,0,0,0,0
YOL093W,0,0,0,0
YOL094C,0,0,0,0
YOL095C,0,0,0,0
YOL096C,0,0,0,0
YOL097C,0,0,0,0
YOL097W-A,0,0,0,0
YOL098C,0,0,0,0
YOL099C,4,7,5,1
YOL100W,0,0,0,0
YOL101C,3,1,0,0
YOL102C,0,0,0,0
YOL103W,0,0,0,0
YOL103W-A,0,0,0,0
YOL103W-B,100,100,100,100
YOL104C,100,100,100,100
YOL105C,1,0,0,0
YOL106W,4,3,0,0
YOL107W,0,0,0,0
YOL108C,0,0,0,0
YOL109W,100,100,100,100
YOL110W,100,100,100,100
YOL111C,0,0,0,0
YOL112W,0,0,0,0
YOL113W,0,0,0,0
YOL114C,83,92,98,100
YOL115W,0,0,0,0
YOL116W,0,0,0,0
YOL117W,0,0,0,0
YOL118C,25,10,3,1
YOL119C,0,0,0,0
YOL120C,0,0,0,0
YOL121C,0,0,0,0
YOL122C,0,0,0,0
YOL123W,6,2,0,0
YOL124C,59,59,54,53
YOL125W,0,0,0,0
YOL126C,0,0,0,0
YOL127W,0,0,0,0
YOL128C,0,0,0,0
YOL129W,0,0,0,0
YOL130W,91,98,100,100
YOL131W,10,5,0,0
YOL132W,0,0,0,0
YOL133W,0,0,0,0
YOL134C,14,41,78,91
YOL135C,0,0,0,0
YOL136C,100,100,100,100
YOL137W,0,0,0,0
YOL138C,0,0,0,0
YOL139C,0,0,0,0
YOL140W,0,0,0,0
YOL141W,67,86,91,94
YOL142W,0,0,0,0
YOL143C,19,7,0,0
YOL144W,1,1,0,0
YOL145C,0,0,0,0
YOL146W,0,0,0,0
YOL147C,0,0,0,0
YOL148C,0,0,0,0
YOL149W,0,0,0,0
YOL150C,0,0,2,10
YOL151W,0,0,0,0
YOL152W,99,100,100,100
YOL153C,2,0,0,0
YOL154W,23,19,6,1
YOL155C,100,100,100,100
YOL155W-A,27,36,23,9
YOL156W,30,24,14,4
YOL157C,0,0,0,0
YOL158C,100,100,100,100
YOL159C,0,0,0,0
YOL159C-A,0,0,0,0
YOL160W,7,4,0,0
YOL161C,0,0,0,0
YOL162W,90,93,100,100
YOL163W,81,76,70,88
YOL164W,0,0,0,0
YOL164W-A,99,100,100,100
YOL165C,17,0,0,0
YOL166C,0,15,66,100
YOL166W-A,0,0,0,0
YOR001W,10,3,0,0
YOR002W,0,0,0,0
YOR003W,0,0,0,0
YOR004W,74,86,95,99
YOR005C,0,0,0,0
YOR006C,0,0,0,0
YOR007C,0,0,0,0
YOR008C,0,0,0,0
YOR008C-A,40,69,72,83
YOR008W-B,17,15,7,3
YOR009W,32,25,12,2
YOR010C,0,0,0,0
YOR011W,0,0,0,0
YOR011W-A,0,1,2,1
YOR012W,0,0,0,0
YOR013W,0,0,0,0
YOR014W,0,0,0,0
YOR015W,0,0,0,0
YOR016C,0,0,0,0
YOR017W,0,0,0,0
YOR018W,0,0,0,0
YOR019W,0,0,0,0
YOR020C,0,0,0,0
YOR020W-A,1,0,0,0
YOR021C,0,0,0,0
YOR022C,0,0,0,0
YOR023C,0,0,0,0
YOR024W,2,2,1,0
YOR025W,0,0,0,0
YOR026W,0,0,0,0
YOR027W,0,0,0,0
YOR028C,8,2,1,0
YOR029W,54,70,82,86
YOR030W,0,0,0,0
YOR031W,0,0,0,0
YOR032C,80,82,94,97
YOR032W-A,0,0,0,0
YOR033C,0,0,0,0
YOR034C,0,0,0,0
YOR034C-A,0,0,0,0
YOR035C,0,0,0,0
YOR036W,0,0,0,0
YOR037W,0,0,0,0
YOR038C,0,0,0,0
YOR039W,0,0,0,0
YOR040W,0,0,0,0
YOR041C,1,0,0,0
YOR042W,0,0,0,0
YOR043W,0,0,0,0
YOR044W,0,0,0,0
YOR045W,0,0,0,0
YOR046C,0,0,0,0
YOR047C,0,0,0,0
YOR048C,0,0,0,0
YOR049C,82,87,98,100
YOR050C,34,22,13,2
YOR051C,0,0,0,0
YOR052C,0,0,0,0
YOR053W,1,12,25,11
YOR054C,0,0,0,0
YOR055W,1,6,1,0
YOR056C,18,11,2,0
YOR057W,0,0,0,0
YOR058C,0,0,0,0
YOR059C,0,0,0,0
YOR060C,0,0,0,0
YOR061W,0,0,0,0
YOR062C,0,0,0,0
YOR063W,0,0,0,0
YOR064C,0,0,0,0
YOR065W,1,0,0,0
YOR066W,0,0,0,0
YOR067C,0,0,0,0
YOR068C,0,0,0,0
YOR069W,0,0,0,0
YOR070C,0,0,0,0
YOR071C,0,0,0,0
YOR072W,0,0,0,0
YOR072W-A,1,0,0,0
YOR072W-B,0,0,0,0
YOR073W,0,0,0,0
YOR073W-A,0,1,2,5
YOR074C,0,0,0,0
YOR075W,0,0,0,0
YOR076C,0,0,0,0
YOR077W,0,0,0,0
YOR078W,0,0,0,0
YOR079C,0,0,0,0
YOR080W,0,0,0,0
YOR081C,0,0,0,0
YOR082C,1,12,2,0
YOR083W,0,0,0,0
YOR084W,0,0,0,0
YOR085W,0,0,0,0
YOR086C,0,0,0,0
YOR087W,0,0,0,0
YOR089C,0,0,0,0
YOR090C,0,0,0,0
YOR091W,17,10,1,0
YOR092W,62,69,79,93
YOR093C,0,0,0,0
YOR094W,0,0,0,0
YOR095C,57,55,41,46
YOR096W,0,0,0,0
YOR097C,0,0,0,0
YOR098C,0,0,0,0
YOR099W,0,0,0,0
YOR100C,100,100,100,100
YOR101W,17,11,2,0
YOR102W,5,1,0,0
YOR103C,0,0,0,0
YOR104W,0,0,0,0
YOR105W,12,24,10,3
YOR106W,0,0,0,0
YOR107W,38,34,21,10
YOR108C-A,0,0,0,0
YOR108W,98,99,100,100
YOR109W,0,0,0,0
YOR110W,0,0,0,0
YOR111W,0,0,0,0
YOR112W,0,0,0,0
YOR113W,0,0,0,0
YOR114W,90,98,99,100
YOR115C,0,0,0,0
YOR116C,0,0,0,0
YOR117W,0,0,0,0
YOR118W,0,0,0,0
YOR119C,17,5,3,0
YOR120W,40,28,28,21
YOR121C,4,1,0,0
YOR122C,0,0,0,0
YOR123C,0,0,0,0
YOR124C,0,0,0,0
