,locus_name,BF,FC,BF_IC_WT,AOTP_WT,BF_IC_Snf2,AOTP_Snf2
3992,YKR025W,22.28456993246335,0.1293936232991179,-51.82249450235452,False,-190.78076401932307,False
3993,YKR026C,54.54333107211422,-0.1841873386896482,-122.96094064258186,False,-181.09936245067294,False
3994,YKR027W,-2.301048040898625,0.0610292275232105,-130.3391658519039,False,-178.52538037673588,False
3995,YKR028W,53.86844204624124,0.1312501622360828,38.94296537925989,True,-72.97739637017035,False
3996,YKR029C,231.94851665199857,0.5218208274033386,-80.37889692849444,False,-98.5717832097736,False
3997,YKR030W,193.00518008089597,0.4487144214107392,-21.269357932219933,False,-7.161789813084808,False
3998,YKR031C,279.8381755829068,0.3777678392052098,98.21782966815172,True,123.94026206485027,True
3999,YKR032W,-7.472268592108846,0.2403503087865681,-266.4344649131078,False,-278.80238391506197,False
4000,YKR033C,-7.62907380026242,-1.7231238309008183,-272.67967339135555,False,-289.99174418428976,False
4001,YKR034W,-4.296821930841946,0.7272967474512386,-247.81412363377757,False,-257.39071343470545,False
4002,YKR035C,-4.8932238713865885,0.3003701922469023,-230.74324095236219,False,-244.2396900205031,False
4003,YKR035W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
4004,YKR036C,135.22217409983426,0.3517117541614758,-165.0953033863099,False,-199.40028312829327,False
4005,YKR037C,99.41470680548038,0.5121838413274479,-191.99901428821462,False,-204.37148569864684,False
4006,YKR038C,189.92995189480092,0.3147999335855412,-160.4673692964187,False,-160.19595675646883,False
4007,YKR039W,8282.926537368903,2.091217051315902,170.18248790182773,True,132.94503577594884,True
4008,YKR040C,-4.03530069015358,2.505694943339821,-271.63033101476503,False,-272.82116943271,False
4009,YKR041W,134.71236714202024,1.3056262180233935,-216.79571436190702,False,-215.9487213496072,False
4010,YKR042W,2481.474627589164,0.243244169489029,3241.2374883161197,True,2539.804610940646,True
4011,YKR043C,5.703939157308416,0.0419161052216086,94.66144364495254,True,-24.61253793080237,False
4012,YKR044W,139.25210827497307,0.3282248644937828,-151.9520079853032,False,-156.07066632333633,False
4013,YKR045C,1.212781223877361,0.1364581695655759,-179.41568529939826,False,-188.87230089140425,False
4014,YKR046C,807.3680473427354,0.4684885282275715,-81.99807797952646,False,-65.02259620783886,False
4015,YKR047W,41.40782944433582,0.5601070259733996,-110.156628549,False,-102.85647556587922,False
4016,YKR048C,264.34268998408123,0.2327334249507735,10.560078546699817,True,64.51970275795736,True
4017,YKR049C,463.54378426841765,0.5527355725482994,197.67650731778977,True,93.61324934880358,True
4018,YKR050W,90.60791519921048,0.2435345938191098,-169.08752730344455,False,-136.88185066140392,False
4019,YKR051W,360.17479244162195,0.4924473415508085,-108.37850267279354,False,-149.3056670064892,False
4020,YKR052C,-2.512246065066672,0.0513031454865631,-178.17199187403054,False,-163.3268648579589,False
4021,YKR053C,300.27335957732896,-0.5226981212312984,-135.59205465002978,False,-185.31671564416362,False
4022,YKR054C,179.57743456845026,0.3257695161132228,-79.25181559041788,False,-147.26563920821113,False
4023,YKR055W,278.86459893004417,0.8250618258166532,-192.8178027971965,False,-196.86676141822042,False
4024,YKR056W,103.02366058411867,-0.3786784613347452,171.57764127977163,True,-141.0879730786939,False
4025,YKR057W,918.4654996146847,-0.2110602472355969,2273.810517446927,True,1456.8041945328794,True
4026,YKR058W,2118.198248833063,-0.864420582102711,1000.1456324181918,True,-85.29612702192341,False
4027,YKR059W,838.6436722449663,-0.21171339784181,709.3694986053032,True,36.818680708485104,True
4028,YKR060W,123.36251108641402,-0.6949873927717443,-73.90588236482868,False,-212.32922636460682,False
4029,YKR061W,88.37311659931837,-0.3709414873489461,-162.57348339585943,False,-190.47354910136377,False
4030,YKR062W,540.1102813097232,0.5917897951092784,-113.56174507253347,False,-119.24037391368367,False
4031,YKR063C,63.95446726338665,0.3166133008031441,-76.32246615445564,False,-151.22484077737573,False
4032,YKR064W,62.54677339573182,0.2848755815452782,-73.01192974035474,False,-147.95013651661935,False
4033,YKR065C,19.359273689063468,0.1154602526744411,-139.15745363026474,False,-140.87307371051642,False
4034,YKR066C,439.5928293545076,0.2863997679839664,59.66720526544915,True,58.09609659965452,True
4035,YKR067W,265.767013826137,0.316408215554514,155.19295306694428,True,259.0575907902107,True
4036,YKR068C,360.1119379971328,0.521872995503477,-127.68277089889507,False,-145.20622292967542,False
4037,YKR069W,1440.9981083838263,1.177827210308493,-124.94191285929438,False,-168.7974048191817,False
4038,YKR070W,242.71399469477595,0.3812707026928025,-140.60675179508135,False,-177.14344742876136,False
4039,YKR071C,521.023305641928,0.4767139626366948,-62.683684560459746,False,-105.61058385608477,False
4040,YKR072C,1.6350592321979072,-0.0456130061727023,-65.38903688819096,False,-128.92674338794427,False
4041,YKR073C,-6.613564634031095,0.0824061383642865,-223.8620808169912,False,-235.30039600891064,False
4042,YKR074W,140.36194162409805,0.3190048697189427,-101.56123430516725,False,-159.00747328026983,False
4043,YKR075C,2364.5866465604317,0.5182713783479014,499.1543906245313,True,2026.4871155798337,True
4044,YKR075W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
4045,YKR076W,3095.500281862168,1.495061789130311,98.67170170789672,True,-109.12227236422353,False
4046,YKR077W,843.564121006168,1.1802783843849385,-166.1770762422302,False,-120.92888614966536,False
4047,YKR078W,150.95732027689246,0.4480727963084706,-120.4580343060721,False,-142.49808993769855,False
4048,YKR079C,197.3373526095272,-0.5025099593193446,159.73296461119367,True,-137.50362871479257,False
4049,YKR080W,11373.906778769624,-2.1997974193678624,5857.539836131697,True,-79.67366710799585,False
4050,YKR081C,184.74290458129235,-0.3199013646477977,623.2494641565198,True,-9.87605075151351,False
4051,YKR082W,-4.679768897080271,-0.0304014086023389,74.02054833854992,True,-103.82071529234102,False
4052,YKR083C,103.76901784257136,0.4668008121845425,-164.79137461437114,False,-198.05449245403523,False
4053,YKR084C,226.55341780554335,0.3226587980743362,-138.62288431694145,False,-154.82484017892455,False
4054,YKR085C,85.62336366858338,-0.2879155521441686,-171.853508917828,False,-153.5976255150738,False
4055,YKR086W,-2.975653770734289,0.0537478556387949,-50.512851266063635,False,-162.97105790689116,False
4056,YKR087C,212.95368177781305,0.4957661098530687,-141.3799957289329,False,-160.14876928953004,False
4057,YKR088C,211.0684617902801,0.3425553171150207,-145.7881927708713,False,-139.62788654181819,False
4058,YKR089C,715.9689169602955,0.4014714525448242,3.3671239497887626,True,105.75796044600251,True
4059,YKR090W,323.8227531269102,0.4379500567343927,-173.06446317477614,False,-179.98581448450827,False
4060,YKR091W,757.9026987515191,-0.5578908669255124,165.4299023971216,True,96.25042754259715,True
4061,YKR092C,147.8019197264133,-0.3082050615493771,288.0173252844565,True,-55.263977902310074,False
4062,YKR093W,36.70869370119594,-0.1982628696810541,-89.17640372328923,False,-153.80172781997828,False
4063,YKR094C,158.63935537684375,-0.0869689785914469,702.6652990406812,True,577.2017183634887,True
4064,YKR095W,1141.7554290771268,0.5339528755469733,566.8023019140003,True,688.6931000267837,True
4065,YKR095W-A,347.3388295714716,0.8172453657270233,-186.30719885652715,False,-146.8863085840472,False
4066,YKR096W,790.2895875650283,0.6168547950078767,-88.55031818652843,False,-34.49722040375322,False
4067,YKR097W,496.70682843005,1.2456914810467583,-203.70183455609092,False,-179.00707412457075,False
4068,YKR098C,843.0356264501031,0.7320504013771003,-30.38706888088879,False,64.91896344213662,True
4069,YKR099W,193.3640966939237,0.5375756811223795,-75.41353837434922,False,-187.62248331187905,False
4070,YKR100C,649.4081899366524,0.6062056977842954,-127.50932104273178,False,-118.9954518506023,False
4071,YKR101W,266.2182327612167,0.8271480489659773,-162.15358506519223,False,-164.8374456647967,False
4072,YKR102W,5.602448766116422,0.1763572834231727,-191.50148279956787,False,-177.78688544965635,False
4073,YKR103W,1.4493876720235634,0.1877879411990332,-169.62108656569842,False,-197.20373480653345,False
4074,YKR104W,61.88744121555698,0.6934596553014806,-177.21673606701955,False,-193.18958953832728,False
4075,YKR105C,28.42852374941089,0.4202759290690258,-205.46605377514936,False,-205.55412323013286,False
4076,YKR106W,250.2900766625966,1.174374631638209,-213.06645405057867,False,-209.8634658102045,False
4077,YLL001W,401.2709279059568,0.4819088011841829,-113.72718993890996,False,-90.75425167797808,False
4078,YLL002W,130.40395006297402,0.5293125291241078,-186.51791108519922,False,-183.48117477745035,False
4079,YLL003W,365.6023034196445,0.6412675631068946,-103.24845728402519,False,-147.74997222466115,False
4080,YLL004W,-4.532570512639946,0.0732338125592964,-146.1059364375704,False,-201.1308604316729,False
4081,YLL005C,59.72660566105575,0.3603747613804159,-45.22118627753008,False,-95.01055844547439,False
4082,YLL006W,-2.373064047296229,0.0815240130932727,-163.49472212185267,False,-196.82723048357735,False
4083,YLL006W-A,-4.637285982975831,-0.5420584802499454,-237.40591616818136,False,-256.0420363212669,False
4084,YLL007C,-5.789658159896824,0.0224913025348907,-141.00083870901557,False,-196.72276749015612,False
4085,YLL008W,1202.946112386597,-0.8457523076378298,1172.1408527817703,True,55.979903753147276,True
4086,YLL009C,17.003176340844053,-0.1495686580933077,-62.15685095813778,False,-141.3081758411028,False
4087,YLL010C,43.488761848523424,0.1673001321990716,-130.38116060654036,False,-130.8710322753734,False
4088,YLL011W,451.6021658651152,-0.8731716126843317,175.17957992863725,True,-146.46756502642685,False
4089,YLL012W,95.95082751935357,-0.3059737620578956,-89.15745098800785,False,-193.05241680236097,False
4090,YLL013C,8.411073429798456,0.1429066629369504,-112.2426444236022,False,-95.37557498986479,False
4091,YLL014W,88.88084398198129,0.2772277006379543,-143.32076119955588,False,-172.0221630488991,False
4092,YLL015W,240.68551844514653,0.2685197701926199,59.29442392070051,True,-88.57674693830545,False
4093,YLL016W,112.74847382765329,0.3871746945559741,-96.7895272757233,False,-119.26291914247768,False
4094,YLL017W,62.28985909480558,0.5928548247392152,-208.95119785359014,False,-206.2947690935067,False
4095,YLL018C,-4.379308184804441,0.0095637472575224,75.2067086655789,True,110.13900440146979,True
4096,YLL018C-A,18.645395838967502,0.172147045219991,-136.34206052361668,False,-143.65839687389692,False
4097,YLL019C,193.5711831979713,0.3495251950472066,-65.34921275612768,False,-128.7358497478365,False
4098,YLL019W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
4099,YLL020C,67.99274210460646,1.1873499740587106,-194.45232230726376,False,-201.8720572843539,False
4100,YLL021W,891.7062820264739,0.5213753327632789,86.39982388222698,True,2.93170291701564,True
4101,YLL022C,601.1465073950603,0.6393356495240872,-162.13656676890906,False,-158.08291324216808,False
4102,YLL023C,1950.7651649450036,0.7707740255129513,-100.50455465978884,False,-106.96748684588101,False
4103,YLL024C,9077.546060500725,-0.4909858739401012,776.2419206832149,True,1986.5164155072227,True
4104,YLL025W,115.60572062335343,0.9288726061509086,-214.02436448952702,False,-212.21470442041334,False
4105,YLL026W,6986.693810729087,-0.6412829647767062,7075.514403385439,True,4404.269569234175,True
4106,YLL027W,525.8721691392449,0.4582770151731634,-58.72070743868599,False,-60.9222073967252,False
4107,YLL028W,385.5173132294836,-0.6086923933787094,52.96246623724731,True,-181.15876179789782,False
4108,YLL029W,503.1399098752544,0.3443356776296923,-101.82143921744357,False,-124.3576464085175,False
4109,YLL030C,-7.43215782612663,0.4468011906461313,-269.5834331782847,False,-278.7202120252702,False
4110,YLL031C,21.773801259154247,0.1298075056326364,-54.12447947293357,False,-151.31829871376854,False
4111,YLL032C,26.83281740169444,-0.238777188329816,-129.13058332561687,False,-191.43293365560714,False
4112,YLL033W,-6.290596377876056,-0.0104803463836726,-198.03283239592795,False,-210.96184554377047,False
4113,YLL034C,388.46179491007706,-0.6448646672835552,488.74548894145806,True,-53.35351994342895,False
4114,YLL035W,69.97591790967282,-0.4645917231392054,-52.19604009148891,False,-195.47930151184906,False
4115,YLL036C,-5.81549815473884,-0.0037454517938433,-88.92343755025142,False,-158.78579267498645,False
4116,YLL037W,-5.99058753106325,0.1861628138754057,-229.30262267859496,False,-240.89601426163742,False
4117,YLL038C,60.38190791368226,-0.4086339465351691,-155.07006647979162,False,-201.95639688840538,False
4118,YLL039C,533.296466143214,0.2572116443399385,2171.9728231292042,True,14.767289850775747,True
4119,YLL040C,359.0621936427292,0.3213986657070783,64.61878687366357,True,-123.6499406145634,False
4120,YLL041C,3.231385600627591,0.0607341132085265,199.81119475676806,True,-2.2153589236606446,True
4121,YLL042C,-6.03853207197458,0.0700375042759078,-219.7569736639932,False,-219.6172640643024,False
4122,YLL043W,2516.644935174193,0.6581602175134361,-99.77583305123558,False,-32.115904628091634,False
4123,YLL044W,-6.790694338147311,0.2169336932205396,-243.43827655026826,False,-254.27505915950977,False
4124,YLL045C,-4.838750574300659,-0.0040262308978666,873.6864831719155,True,357.146092924572,True
4125,YLL046C,-2.013538491262136,0.5593808859730838,-216.59819268744698,False,-219.12713438509954,False
4126,YLL047W,-6.736746840447587,0.4468012315537994,-255.40925489998494,False,-264.3970016310469,False
4127,YLL048C,-4.147768345465919,-0.0187384671326993,366.61240831895424,True,34.15225951162498,True
4128,YLL049W,23.227039106562117,0.2380477753002955,-153.83329138361802,False,-192.7514292006144,False
4129,YLL050C,4461.490092233921,0.655928927374709,321.2595052133431,True,215.31551103658344,True
4130,YLL051C,22.575424672526594,0.1279503999262819,-108.67964172039775,False,-140.89736078023284,False
4131,YLL052C,664.2465629217709,-2.2850998246258314,-193.19586220675654,False,-230.03247183458993,False
4132,YLL053C,774.7820511160542,-1.923469281756972,-186.44786561578263,False,-216.10737226886738,False
4133,YLL054C,51.7601057205495,-0.36386163861221,-129.1105900002949,False,-189.79266062698568,False
4134,YLL055W,331.604645524084,0.6519468339350268,-145.02325748215793,False,-170.25966566090958,False
4135,YLL056C,507.45177620780754,1.1294759038351343,-205.38731804964956,False,-191.61691440257414,False
4136,YLL057C,173.00273782445322,0.7144621319156125,-198.88853667077424,False,-198.60566874854806,False
4137,YLL058W,575.1273779246781,0.6687916854406081,-34.65770204340801,False,-165.6309213402099,False
4138,YLL059C,47.642019675975526,0.7841329415005601,-222.16143033693734,False,-221.7847470901682,False
4139,YLL060C,2390.1036313196228,1.551770435619799,-176.4551074001277,False,-147.78470238644823,False
4140,YLL061W,3433.6515575279554,1.4249669394686315,294.67112301790934,True,-131.25062452901912,False
4141,YLL062C,202.39777239281364,0.7846444669435158,111.93980515971265,True,-180.18003650359387,False
4142,YLL063C,101.00629790549692,0.5154522757186095,-187.30223824523205,False,-210.22167476557328,False
4143,YLL064C,-6.219378901829241,0.0055742145913696,-205.20087825865036,False,-208.545224581893,False
4144,YLL065W,-7.363999328711031,-0.1381613291137337,-261.55469973926864,False,-275.64131307897884,False
4145,YLL066C,1137.9883095469895,0.6728503084707138,-64.0866858197772,False,-34.10128138114304,False
4146,YLL066W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
4147,YLL066W-B,-6.178899117868928,0.3733391287507113,-246.45462387212982,False,-255.08994355990927,False
4148,YLL067C,726.7814142759324,0.5569532701451873,-68.13091506144576,False,-42.23333145331596,False
4149,YLL067W-A,-8.27371985942778,-0.1381613221304689,-275.3497351689655,False,-289.99174418428976,False
4150,YLR001C,695.3161607808656,0.7667425257310073,-105.94694739039862,False,-122.9362222285038,False
4151,YLR002C,411.3492159107146,-0.6367433834339545,458.09303693213286,True,-55.926418443675026,False
4152,YLR003C,245.3535620340158,-0.7834902718503325,140.968958359367,True,-112.12541653501064,False
4153,YLR004C,83.64635535078551,0.5120773743660519,-193.29392931453933,False,-198.3326706089091,False
4154,YLR005W,333.1628847283393,0.477209608508768,-159.74534196753226,False,-154.6602390915715,False
4155,YLR006C,315.1819117005329,0.3731261992195253,-48.82611432214691,False,0.7383615496277638,True
4156,YLR007W,63.53842383876446,0.2556663814385951,-139.5472181181516,False,-184.91618935616415,False
4157,YLR008C,187.52723081131785,-0.5069191283787894,-92.36151785785304,False,-161.1481841187454,False
4158,YLR009W,675.0050211041149,-0.65537044852687,938.8921756678988,True,107.69688840116417,True
4159,YLR010C,57.05427331272846,0.6114934814360425,-201.63020654611347,False,-206.31627978957673,False
4160,YLR011W,343.2987895143,0.7158056478760814,-183.47255630315732,False,-125.39657741090252,False
4161,YLR012C,26.415316184904167,1.850282632585201,-242.76051729866603,False,-244.7863853436909,False
4162,YLR013W,-6.762435001620052,0.4613007986944781,-255.91689939073683,False,-265.8969610266755,False
4163,YLR014C,9.327901413291915,-0.274969935804173,-143.9198941366702,False,-207.8611057716421,False
4164,YLR015W,-0.3699055172119702,0.0906525587988086,-118.41324453153304,False,-182.86260812434875,False
4165,YLR016C,60.484641659704685,0.2618872956691854,-177.6100661917269,False,-168.94820499666878,False
4166,YLR017W,42.36600580983673,-0.1820939756956864,-112.05746561577784,False,-175.36585880598588,False
4167,YLR018C,10.508939813198916,0.1224555645539348,-144.4232596754275,False,-147.9393646921655,False
4168,YLR019W,216.96849233481956,0.2640898531561892,-106.85144936884318,False,44.72863275766398,True
4169,YLR020C,189.365499450772,0.3564668356584132,-75.40118567439548,False,-122.4531548676459,False
4170,YLR021W,81.19993129761642,0.3383953197862642,-192.02548137063923,False,-177.69741984791438,False
4171,YLR022C,-4.859734775661006,-0.0410341200152841,-122.15379756418426,False,-181.48432658635076,False
4172,YLR023C,82.234501918653,0.2232290810861905,-156.44102153158997,False,-148.20165642766403,False
4173,YLR024C,22.801574431997288,-0.1785033194168711,-131.96508801031942,False,-183.05154154303386,False
4174,YLR025W,781.2084013811439,0.4655994628745227,-102.78612172986502,False,-109.57990520804721,False
4175,YLR026C,154.10986550152185,0.3384594246424675,-159.2734137659617,False,-146.83712053298964,False
4176,YLR027C,3698.493499207408,0.6248024637445542,60.493604876852345,True,-70.20636942524519,False
4177,YLR028C,651.8858208707037,0.2701610816244441,51.04164420321384,True,-1.7144373827165043,False
4178,YLR029C,-4.486685252280549,-0.0038543248891104,1043.9308301445071,True,1112.828209462328,True
4179,YLR030W,121.97228755523568,0.6999413210728852,-199.71627575807975,False,-201.87420806533237,False
4180,YLR031W,8.02107998699331,0.4073518454598079,-196.90531539700456,False,-213.61428028014367,False
4181,YLR032W,46.60017613327926,0.26424482033702,-125.40783587214635,False,-161.7567181082756,False
4182,YLR033W,158.35562528361365,0.3287752031339817,-34.56698128283406,False,-109.57807835760484,False
4183,YLR034C,31.759262595685826,0.152333150660913,-24.65489687512714,False,-133.1687354997043,False
4184,YLR035C,100.7136878896937,0.4316330961743387,-176.145958198486,False,-191.4770203006441,False
4185,YLR035C-A,5899.731272510769,-1.8378213822443,37.179879674396815,True,-170.66568948143137,False
4186,YLR036C,136.5923954397465,0.5514185365948044,-124.0642590176711,False,-144.01562944936956,False
4187,YLR037C,371.8694645055917,1.1039194141183937,-192.06239115684497,False,-174.8006514624057,False
4188,YLR038C,490.4854175832514,0.7162162799214663,-126.27388229025833,False,-140.59386702846322,False
4189,YLR039C,66.2383104542999,0.2610227522904587,-55.672871965470875,False,-116.8128566352592,False
4190,YLR040C,-5.333583431335394,0.0519753717289732,-185.40757500468345,False,-199.9786434106519,False
4191,YLR041W,-2.0774935050679986,0.3681064803703248,-222.12857641146203,False,-237.43368708511164,False
4192,YLR042C,145.2065258602197,0.8267257880703215,-196.2541859754145,False,-205.2301127646478,False
4193,YLR043C,1675.2447117219474,0.531651220069151,-4.834044013426365,False,-14.912969939044604,False
4194,YLR044C,6766.554208581509,-0.163812208217659,17558.988084706387,True,9850.18914876067,True
4195,YLR045C,230.77456438060383,0.3705327064979206,-144.69566055459086,False,-140.64585328798145,False
4196,YLR046C,388.1855775461172,0.8328109960325448,-181.33940344909607,False,-177.7046356974854,False
4197,YLR047C,-4.7840197679340974,-0.0562359569435901,-171.56239514982275,False,-188.09297526932622,False
4198,YLR048W,498.8813905887452,-0.145171399974067,453.84199839278,True,636.4868922763985,True
4199,YLR049C,754.542172403777,1.094520591638389,-165.54790538279113,False,-159.99559020449715,False
4200,YLR050C,1870.2141480713824,1.1321060022115508,-107.51264643889084,False,-32.56585044594889,False
4201,YLR051C,-5.535595871416402,0.0231456068091953,-1.0867771183732997,True,-155.81728779329464,False
4202,YLR052W,-4.809138683242543,-0.0300068057768694,-129.54972423932247,False,-170.9893777701547,False
4203,YLR053C,-5.334043580308282,-0.1036734644375359,-191.3346725260203,False,-223.87949455090347,False
4204,YLR054C,271.40604712773865,1.092593687462739,-65.11853658917924,False,-201.78869823431097,False
4205,YLR055C,1330.0702071335068,0.7161723633044238,-135.6505845134647,False,-117.62724320297049,False
4206,YLR056W,2555.5994664947,-0.541745514069952,473.985253068822,True,184.33789712154476,True
4207,YLR057W,371.9705059305491,0.6472511204418416,-107.68450930399422,False,-170.87040221629786,False
4208,YLR058C,20483.612718081888,-1.7793337054485032,10409.576008309155,True,14.859794335768845,True
4209,YLR059C,58.083976129194085,0.1919943408188008,-138.8531901592271,False,-151.3231568111014,False
4210,YLR060W,384.0672574923896,-0.2193975936009967,62.458469064414736,True,-7.020982680694617,True
4211,YLR061W,-5.379756129487036,0.2187735234576245,-222.9008291247022,False,-229.8432628118852,False
4212,YLR062C,-5.711755063039614,-0.0875356533731134,-82.28856969666431,False,-140.54509384784794,False
4213,YLR063W,24.64213636115696,-0.5290335335452642,-153.6824301864321,False,-222.59444365755343,False
4214,YLR064W,68.47285764966769,0.2603349303145988,-8.00538784828174,False,-108.22027828310492,False
4215,YLR065C,154.16121042323192,0.2658618253927238,-127.86815364284935,False,-161.68803330242642,False
4216,YLR066W,309.2020972882219,0.4009668276061399,-66.1612048847122,False,-120.1420771594767,False
4217,YLR067C,-0.6411444917442298,-0.0910193238768639,-35.9120910331669,False,-174.99982828880184,False
4218,YLR068W,37.60256973556111,-0.3759591953967123,29.638848640811208,True,-135.13475601994313,False
4219,YLR069C,-3.566182289636384,-0.0302961319103441,-138.4595155634678,False,-134.9552431522795,False
4220,YLR070C,445.2487287105413,0.8576394431048769,-181.12543146514818,False,-147.4174555199702,False
4221,YLR071C,136.30365672227776,0.2796940096155789,7.4611992897156,True,-121.52962683191471,False
4222,YLR072W,861.093448912312,0.6099703135018079,-170.13176200422112,False,-138.8034028933033,False
4223,YLR073C,42.039523693852885,-0.673982671817147,-141.38301521712228,False,-219.08526448341183,False
4224,YLR074C,306.83055285081,-0.3859346264636309,227.95822436523457,True,-78.14314572496808,False
4225,YLR075W,12.401803409457838,-0.028437469941238,854.5732061436648,True,776.3558174748019,True
4226,YLR076C,52.27190113490611,0.2954617217022311,447.2265727697694,True,230.34806272709105,True
4227,YLR077W,258.0656044249672,0.3943661151511537,-187.50017268752154,False,-177.67168377876368,False
4228,YLR078C,473.9682206841005,0.6123133059631896,-155.23031771491387,False,-182.859628979441,False
4229,YLR079W,1181.0854912463935,0.6835298464258248,-106.08152019147865,False,-68.88131744982391,False
4230,YLR080W,554.2835083332695,0.9701473131748848,-102.07552847910299,False,-197.006802979569,False
4231,YLR081W,-4.286211474156586,0.0803050561646425,-191.46678364917085,False,-211.47253932897323,False
4232,YLR082C,156.32021987798385,0.5581887776517676,-119.44045683957194,False,-148.3577092887706,False
4233,YLR083C,233.889555899094,-0.2727211008719178,431.3822050205623,True,-40.270817608133314,False
4234,YLR084C,62.131489568964064,0.2489586313426016,-129.83486263924465,False,-115.42471963608592,False
4235,YLR085C,246.24549185773864,0.4561532081569359,-176.18277097055395,False,-172.26233250644003,False
4236,YLR086W,141.279040478364,0.3237849735281513,-49.02428684415856,False,-48.33782206625654,False
4237,YLR087C,66.81314544959112,0.2561524051490189,-84.72459088913466,False,-148.78595141772098,False
4238,YLR088W,68.43605153029358,0.2347890794357224,-143.84620504248207,False,-171.45863329079648,False
4239,YLR089C,1113.5646565569252,-0.4926405731815972,165.10012927502666,True,-134.7027285405446,False
4240,YLR090W,-5.645195404588743,-0.009534958139251,-150.749563611011,False,-170.93916000116326,False
4241,YLR091W,344.8210306555683,0.7030189365187215,-181.65252836659693,False,-181.66642264715065,False
4242,YLR092W,1244.2080870317925,0.9848928902086098,-173.30596706045554,False,-144.8645114190212,False
4243,YLR093C,978.538595795623,0.5753864766182761,-71.84546563244629,False,-112.40259460491286,False
4244,YLR094C,255.586635704073,0.462805835635779,-172.27292743912938,False,-64.89274237348344,False
4245,YLR095C,953.0151287757884,0.6361773610318752,-136.31524411004955,False,-102.26393430939623,False
4246,YLR096W,34.250365830178275,-0.1369410451047211,107.03177696500225,True,-124.1945844490689,False
4247,YLR097C,180.4042601464052,0.5149672907215602,-162.12040740788376,False,-162.4021468895644,False
4248,YLR098C,87.45315040811332,0.3925714846912617,-154.64883135241982,False,-159.59015411841463,False
4249,YLR099C,126.1371808148168,-0.2842952532611845,-49.83284950258743,False,-172.52499625566082,False
4250,YLR099W-A,2021.836169485368,1.0579888501635022,169.39187245118376,True,674.1056765100974,True
4251,YLR100W,152.7698913978742,0.2524831772239403,-161.95407251072996,False,-163.24631615689577,False
4252,YLR101C,49.06332749209013,0.812676165195389,-209.12508360615567,False,-222.78283583946987,False
4253,YLR102C,112.00518786084184,0.453813645371649,-198.3297607219096,False,-203.28443949563282,False
4254,YLR103C,368.29510804842255,0.8682551062051116,-187.14647356613932,False,-174.46263592442253,False
4255,YLR104W,367.5193585922826,0.630437364100594,-175.97169362029874,False,-129.6557528031648,False
4256,YLR105C,548.7272943916287,0.6720025114532518,-170.15434255441892,False,-179.22978802652312,False
4257,YLR106C,107.22299129342858,-0.1265385475235702,1430.4919450737036,True,187.35375358074307,True
4258,YLR107W,43.166227653340265,0.2365399405643531,-124.1056897429438,False,-124.33254263002902,False
4259,YLR108C,2945.3781651051054,1.7658988423205908,-148.40069785103137,False,159.7095646730261,True
4260,YLR109W,35773.00964694299,0.7213365635688285,8326.450178579464,True,3633.761917799046,True
4261,YLR110C,7093.137951220283,0.1929483351874407,11835.549667045227,True,14484.183095972836,True
4262,YLR111W,1085.6869866275767,3.4331374931732594,-226.05632637787974,False,-184.53958297130646,False
4263,YLR112W,840.3120320151643,1.7693969630942008,-211.75180939281984,False,-199.35488029825402,False
4264,YLR113W,55.58892580225193,0.0881358979031284,-21.816573544149684,False,15.443386832417476,True
4265,YLR114C,273.9331169478806,0.2872385821580805,-20.049812737177557,False,-56.330320624347195,False
4266,YLR115W,85.90119258938712,0.2928462959905819,-118.61002394838752,False,-151.91740533779608,False
4267,YLR116W,25.95568731086824,0.1581633502731163,-74.38648262464672,False,-139.2442899812613,False
4268,YLR117C,289.42124223401737,0.4936332498456933,-47.80560061026002,False,-33.2425205882297,False
4269,YLR118C,249.9070177600732,0.4696066065312075,-118.10385939223308,False,-164.34903879878155,False
4270,YLR119W,178.65121764070264,0.6578641745163665,-139.97127782531425,False,-151.3811186781479,False
4271,YLR120C,793.7310247520589,-0.35112639993922,346.329536779703,True,100.33720136334081,True
4272,YLR120W-A,-5.932555331840805,0.0787442361975239,-211.4070331906041,False,-218.2478563721464,False
4273,YLR121C,-3.0543305474127007,-0.0263855379351302,220.31024038634934,True,-86.75159104966396,False
4274,YLR122C,21.576106184413813,0.6723910947385294,-221.98989465753056,False,-232.20075941576567,False
4275,YLR123C,-6.189483714733813,0.1160029232973424,-222.9794172153303,False,-238.89171035872104,False
4276,YLR124W,11.268202185483064,-0.5942440061304792,-221.58968325292125,False,-238.83473988083858,False
4277,YLR125W,9.972126956529676,0.3656767946301787,-202.24712681280087,False,-208.97084270200656,False
4278,YLR126C,180.63945881205015,0.4644873301601349,-124.46948628164719,False,-159.57294684809122,False
4279,YLR127C,82.35030083060678,0.3172880832588072,-103.42449433270687,False,-155.25778077291264,False
4280,YLR128W,15.849736110747484,0.2151531271678564,-177.49282524366433,False,-182.03703385468802,False
4281,YLR129W,538.5599271785065,-0.6556177722554765,783.9951709747763,True,-39.130205978575106,False
