,locus_name,FC0_bayexpress,FC1_bayexpress,FC2_bayexpress,FC0_edgeR,FC1_edgeR,FC2_edgeR,FC0_DESeq2,FC1_DESeq2,FC2_DESeq2
5004,YMR172W,True,False,False,True,False,False,True,False,False
5005,YMR173W,True,True,False,True,True,False,True,True,False
5006,YMR173W-A,True,False,False,True,False,False,True,False,False
5007,YMR174C,True,True,False,True,False,False,True,False,False
5008,YMR175W,True,True,False,True,False,False,True,False,False
5009,YMR175W-A,True,False,False,,,,False,False,False
5010,YMR176W,True,False,False,True,False,False,True,False,False
5011,YMR177W,True,False,False,True,False,False,True,False,False
5012,YMR178W,True,False,False,False,False,False,False,False,False
5013,YMR179W,True,False,False,True,False,False,True,False,False
5014,YMR180C,True,False,False,True,False,False,True,False,False
5015,YMR181C,True,False,False,True,False,False,True,False,False
5016,YMR182C,True,False,False,True,False,False,True,False,False
5017,YMR182W-A,False,False,False,False,False,False,False,False,False
5018,YMR183C,True,False,False,True,False,False,True,False,False
5019,YMR184W,True,False,False,True,False,False,True,False,False
5020,YMR185W,False,False,False,False,False,False,False,False,False
5021,YMR186W,True,False,False,True,False,False,True,False,False
5022,YMR187C,False,False,False,True,False,False,True,False,False
5023,YMR188C,True,False,False,False,False,False,False,False,False
5024,YMR189W,True,False,False,True,True,False,True,True,False
5025,YMR190C,True,False,False,True,False,False,True,False,False
5026,YMR191W,True,True,False,True,False,False,True,False,False
5027,YMR192W,False,False,False,True,False,False,True,False,False
5028,YMR193C-A,True,False,False,False,False,False,False,False,False
5029,YMR193W,True,False,False,False,False,False,False,False,False
5030,YMR194C-A,True,False,False,True,False,False,True,False,False
5031,YMR194C-B,True,False,False,True,False,False,True,False,False
5032,YMR194W,True,False,False,True,False,False,True,False,False
5033,YMR195W,True,True,False,True,True,False,True,True,False
5034,YMR196W,True,False,False,True,False,False,True,False,False
5035,YMR197C,True,False,False,False,False,False,False,False,False
5036,YMR198W,True,False,False,True,False,False,True,False,False
5037,YMR199W,True,False,False,True,False,False,True,False,False
5038,YMR200W,True,False,False,True,False,False,True,False,False
5039,YMR201C,True,False,False,True,False,False,True,False,False
5040,YMR202W,True,False,False,False,False,False,False,False,False
5041,YMR203W,True,False,False,True,False,False,True,False,False
5042,YMR204C,True,False,False,True,False,False,True,False,False
5043,YMR205C,True,False,False,True,False,False,True,False,False
5044,YMR206W,True,False,False,True,False,False,True,False,False
5045,YMR207C,True,False,False,True,False,False,True,False,False
5046,YMR208W,True,False,False,True,False,False,True,False,False
5047,YMR209C,True,False,False,True,False,False,True,False,False
5048,YMR210W,True,False,False,True,False,False,True,False,False
5049,YMR211W,False,False,False,True,False,False,True,False,False
5050,YMR212C,False,False,False,True,False,False,True,False,False
5051,YMR213W,True,False,False,False,False,False,False,False,False
5052,YMR214W,True,False,False,False,False,False,False,False,False
5053,YMR215W,True,False,False,True,False,False,True,False,False
5054,YMR216C,False,False,False,True,False,False,True,False,False
5055,YMR217W,True,False,False,True,False,False,True,False,False
5056,YMR218C,True,False,False,True,False,False,True,False,False
5057,YMR219W,True,False,False,False,False,False,False,False,False
5058,YMR220W,True,False,False,True,False,False,True,False,False
5059,YMR221C,True,False,False,False,False,False,False,False,False
5060,YMR222C,True,False,False,True,False,False,True,False,False
5061,YMR223W,True,False,False,True,False,False,True,False,False
5062,YMR224C,True,False,False,False,False,False,False,False,False
5063,YMR225C,True,False,False,False,False,False,False,False,False
5064,YMR226C,True,False,False,True,False,False,True,False,False
5065,YMR227C,True,False,False,False,False,False,False,False,False
5066,YMR228W,False,False,False,True,False,False,True,False,False
5067,YMR229C,True,False,False,True,False,False,True,False,False
5068,YMR230W,True,False,False,True,False,False,True,False,False
5069,YMR230W-A,False,False,False,False,False,False,False,False,False
5070,YMR231W,True,False,False,False,False,False,False,False,False
5071,YMR232W,True,False,False,False,False,False,True,False,False
5072,YMR233W,True,False,False,False,False,False,False,False,False
5073,YMR234W,True,False,False,True,False,False,True,False,False
5074,YMR235C,False,False,False,True,False,False,True,False,False
5075,YMR236W,True,False,False,True,False,False,True,False,False
5076,YMR237W,True,False,False,True,False,False,True,False,False
5077,YMR238W,True,False,False,True,False,False,True,False,False
5078,YMR239C,True,False,False,True,False,False,True,False,False
5079,YMR240C,True,False,False,True,False,False,True,False,False
5080,YMR241W,True,False,False,True,False,False,True,False,False
5081,YMR242C,True,False,False,True,False,False,True,False,False
5082,YMR242W-A,False,False,False,,,,True,False,False
5083,YMR243C,True,False,False,True,False,False,True,False,False
5084,YMR244C-A,True,True,False,True,True,False,True,True,False
5085,YMR244W,True,True,True,True,True,True,True,True,True
5086,YMR245W,True,False,False,True,False,False,True,False,False
5087,YMR246W,True,False,False,True,False,False,True,False,False
5088,YMR247C,False,False,False,True,False,False,True,False,False
5089,YMR247W-A,True,False,False,False,False,False,False,False,False
5090,YMR250W,True,False,False,True,True,False,True,True,False
5091,YMR251W,False,False,False,True,False,False,True,False,False
5092,YMR251W-A,True,False,False,True,False,False,True,False,False
5093,YMR252C,True,False,False,True,False,False,True,False,False
5094,YMR253C,True,False,False,True,False,False,True,False,False
5095,YMR254C,True,False,False,True,False,False,True,False,False
5096,YMR255W,True,False,False,True,False,False,True,False,False
5097,YMR256C,True,False,False,True,False,False,True,False,False
5098,YMR257C,True,False,False,False,False,False,False,False,False
5099,YMR258C,False,False,False,True,False,False,True,False,False
5100,YMR259C,True,False,False,True,False,False,True,False,False
5101,YMR260C,True,False,False,True,False,False,True,False,False
5102,YMR261C,True,False,False,True,False,False,True,False,False
5103,YMR262W,True,False,False,False,False,False,False,False,False
5104,YMR263W,True,False,False,False,False,False,False,False,False
5105,YMR264W,True,False,False,True,False,False,True,False,False
5106,YMR265C,True,False,False,True,False,False,True,False,False
5107,YMR266W,True,False,False,True,False,False,True,False,False
5108,YMR267W,True,False,False,True,False,False,True,False,False
5109,YMR268C,False,False,False,True,False,False,True,False,False
5110,YMR269W,True,False,False,True,False,False,True,False,False
5111,YMR270C,True,False,False,True,False,False,True,False,False
5112,YMR271C,True,False,False,True,False,False,True,False,False
5113,YMR272C,True,True,False,True,True,False,True,True,False
5114,YMR272W-A,False,False,False,,,,,,
5115,YMR272W-B,True,False,False,False,False,False,False,False,False
5116,YMR273C,True,False,False,True,False,False,True,False,False
5117,YMR274C,False,False,False,True,False,False,True,False,False
5118,YMR275C,True,False,False,True,False,False,True,False,False
5119,YMR276W,True,False,False,False,False,False,False,False,False
5120,YMR277W,True,False,False,True,False,False,True,False,False
5121,YMR278W,True,False,False,True,False,False,True,False,False
5122,YMR279C,True,False,False,True,False,False,True,False,False
5123,YMR280C,True,True,False,True,True,False,True,True,False
5124,YMR281W,True,False,False,True,False,False,True,False,False
5125,YMR282C,True,False,False,False,False,False,False,False,False
5126,YMR283C,True,False,False,False,False,False,False,False,False
5127,YMR284W,True,False,False,True,False,False,True,False,False
5128,YMR285C,True,False,False,False,False,False,False,False,False
5129,YMR286W,False,False,False,True,False,False,True,False,False
5130,YMR287C,True,False,False,True,False,False,True,False,False
5131,YMR288W,False,False,False,True,False,False,True,False,False
5132,YMR289W,False,False,False,True,False,False,True,False,False
5133,YMR290C,True,False,False,True,False,False,True,False,False
5134,YMR290W-A,False,False,False,,,,False,False,False
5135,YMR291W,True,False,False,True,False,False,True,False,False
5136,YMR292W,True,False,False,True,False,False,True,False,False
5137,YMR293C,True,False,False,False,False,False,False,False,False
5138,YMR294W,True,False,False,True,False,False,True,False,False
5139,YMR294W-A,True,False,False,True,False,False,True,False,False
5140,YMR295C,True,False,False,False,False,False,False,False,False
5141,YMR296C,True,False,False,True,False,False,True,False,False
5142,YMR297W,True,False,False,True,False,False,False,False,False
5143,YMR298W,True,False,False,True,False,False,True,False,False
5144,YMR299C,True,False,False,False,False,False,False,False,False
5145,YMR300C,True,False,False,True,True,False,True,True,False
5146,YMR301C,True,False,False,True,False,False,True,False,False
5147,YMR302C,True,False,False,True,False,False,True,False,False
5148,YMR303C,True,False,False,True,False,False,True,False,False
5149,YMR304C-A,True,False,False,True,False,False,True,False,False
5150,YMR304W,True,False,False,True,False,False,True,False,False
5151,YMR305C,True,False,False,True,False,False,True,False,False
5152,YMR306C-A,False,False,False,,,,True,False,False
5153,YMR306W,False,False,False,True,False,False,True,False,False
5154,YMR307C-A,False,False,False,,,,,,
5155,YMR307W,True,False,False,True,False,False,True,False,False
5156,YMR308C,True,False,False,True,False,False,True,False,False
5157,YMR309C,True,False,False,True,False,False,True,False,False
5158,YMR310C,True,False,False,True,False,False,True,False,False
5159,YMR311C,True,False,False,True,False,False,True,False,False
5160,YMR312W,True,False,False,True,False,False,True,False,False
5161,YMR313C,True,False,False,False,False,False,False,False,False
5162,YMR314W,True,False,False,True,False,False,False,False,False
5163,YMR315W,True,False,False,False,False,False,False,False,False
5164,YMR315W-A,True,True,False,True,False,False,True,False,False
5165,YMR316C-A,False,False,False,True,False,False,True,False,False
5166,YMR316C-B,True,True,False,,,,True,True,False
5167,YMR316W,True,False,False,True,False,False,True,False,False
5168,YMR317W,True,False,False,True,False,False,False,False,False
5169,YMR318C,False,False,False,True,False,False,True,False,False
5170,YMR319C,True,False,False,True,False,False,True,False,False
5171,YMR320W,True,False,False,False,False,False,False,False,False
5172,YMR321C,False,False,False,True,False,False,True,False,False
5173,YMR322C,True,True,False,,,,True,False,False
5174,YMR323W,True,True,True,True,True,False,True,True,False
5175,YMR324C,False,False,False,,,,True,True,False
5176,YMR325W,True,False,False,,,,True,False,False
5177,YMR326C,False,False,False,,,,False,False,False
5178,YNL001W,True,False,False,False,False,False,False,False,False
5179,YNL002C,True,False,False,True,False,False,True,False,False
5180,YNL003C,True,False,False,True,False,False,True,False,False
5181,YNL004W,True,False,False,False,False,False,False,False,False
5182,YNL005C,True,False,False,False,False,False,False,False,False
5183,YNL006W,True,False,False,False,False,False,False,False,False
5184,YNL007C,True,False,False,True,False,False,True,False,False
5185,YNL008C,True,False,False,True,False,False,True,False,False
5186,YNL009W,True,False,False,True,False,False,True,False,False
5187,YNL010W,True,False,False,False,False,False,False,False,False
5188,YNL011C,True,False,False,False,False,False,False,False,False
5189,YNL012W,True,False,False,True,False,False,True,False,False
5190,YNL013C,False,False,False,,,,False,False,False
5191,YNL014W,True,False,False,True,False,False,True,False,False
5192,YNL015W,False,False,False,True,False,False,True,False,False
5193,YNL016W,True,False,False,True,False,False,True,False,False
5194,YNL017C,False,False,False,,,,True,False,False
5195,YNL018C,True,False,False,True,False,False,True,False,False
5196,YNL019C,True,False,False,True,False,False,True,False,False
5197,YNL020C,True,False,False,False,False,False,False,False,False
5198,YNL021W,False,False,False,True,False,False,True,False,False
5199,YNL022C,False,False,False,True,False,False,True,False,False
5200,YNL023C,True,False,False,True,False,False,True,False,False
5201,YNL024C,True,True,False,True,True,False,True,True,False
5202,YNL024C-A,True,False,False,True,False,False,True,False,False
5203,YNL025C,False,False,False,True,False,False,True,False,False
5204,YNL026W,True,False,False,False,False,False,False,False,False
5205,YNL027W,True,False,False,False,False,False,False,False,False
5206,YNL028W,False,False,False,,,,False,False,False
5207,YNL029C,True,False,False,True,False,False,True,False,False
5208,YNL030W,True,False,False,True,False,False,True,False,False
5209,YNL031C,True,False,False,True,False,False,True,False,False
5210,YNL032W,True,False,False,False,False,False,False,False,False
5211,YNL033W,True,False,False,True,False,False,True,False,False
5212,YNL034W,False,False,False,True,False,False,True,False,False
5213,YNL035C,True,False,False,True,False,False,True,False,False
5214,YNL036W,True,False,False,False,False,False,False,False,False
5215,YNL037C,True,False,False,True,False,False,True,False,False
5216,YNL038W,True,False,False,True,False,False,True,False,False
5217,YNL039W,True,False,False,True,False,False,True,False,False
5218,YNL040W,True,False,False,True,False,False,True,False,False
5219,YNL041C,True,False,False,False,False,False,False,False,False
5220,YNL042W,True,False,False,True,False,False,True,False,False
5221,YNL042W-B,True,True,False,True,True,False,True,True,False
5222,YNL043C,False,False,False,False,False,False,False,False,False
5223,YNL044W,True,False,False,False,False,False,False,False,False
5224,YNL045W,True,False,False,False,False,False,False,False,False
5225,YNL046W,True,False,False,False,False,False,False,False,False
5226,YNL047C,True,False,False,True,False,False,True,False,False
5227,YNL048W,True,False,False,False,False,False,True,False,False
5228,YNL049C,True,False,False,True,False,False,True,False,False
5229,YNL050C,True,False,False,True,False,False,True,False,False
5230,YNL051W,True,False,False,False,False,False,False,False,False
5231,YNL052W,True,False,False,True,False,False,True,False,False
5232,YNL053W,True,False,False,False,False,False,False,False,False
5233,YNL054W,True,False,False,True,False,False,True,False,False
5234,YNL054W-A,False,False,False,,,,,,
5235,YNL054W-B,True,True,False,True,True,False,True,True,False
5236,YNL055C,True,False,False,False,False,False,False,False,False
5237,YNL056W,True,False,False,False,False,False,False,False,False
5238,YNL057W,False,False,False,,,,False,False,False
5239,YNL058C,True,False,False,True,False,False,True,False,False
5240,YNL059C,True,False,False,False,False,False,False,False,False
5241,YNL061W,True,False,False,True,False,False,True,False,False
5242,YNL062C,True,False,False,True,False,False,True,False,False
5243,YNL063W,True,False,False,False,False,False,False,False,False
5244,YNL064C,True,False,False,True,False,False,True,False,False
5245,YNL065W,False,False,False,True,False,False,True,False,False
5246,YNL066W,True,False,False,True,False,False,True,False,False
5247,YNL067W,True,False,False,True,False,False,True,False,False
5248,YNL067W-A,False,False,False,,,,False,False,False
5249,YNL067W-B,False,False,False,,,,False,False,False
5250,YNL068C,True,False,False,False,False,False,False,False,False
5251,YNL069C,True,False,False,True,False,False,True,False,False
5252,YNL070W,False,False,False,True,False,False,True,False,False
5253,YNL071W,True,False,False,False,False,False,False,False,False
5254,YNL072W,True,False,False,True,False,False,True,False,False
5255,YNL073W,True,False,False,True,False,False,True,False,False
5256,YNL074C,True,False,False,False,False,False,False,False,False
5257,YNL075W,True,False,False,True,False,False,True,False,False
5258,YNL076W,True,False,False,True,False,False,True,False,False
5259,YNL077W,True,False,False,True,False,False,True,False,False
5260,YNL078W,True,False,False,False,False,False,False,False,False
5261,YNL079C,True,False,False,True,False,False,True,False,False
5262,YNL080C,True,False,False,True,False,False,True,False,False
5263,YNL081C,True,False,False,True,False,False,True,False,False
5264,YNL082W,True,False,False,True,False,False,True,False,False
5265,YNL083W,True,False,False,False,False,False,False,False,False
5266,YNL084C,True,False,False,True,False,False,True,False,False
5267,YNL085W,False,False,False,True,False,False,True,False,False
5268,YNL086W,True,False,False,False,False,False,False,False,False
5269,YNL087W,True,False,False,False,False,False,False,False,False
5270,YNL088W,True,False,False,True,False,False,True,False,False
5271,YNL089C,True,False,False,,,,True,False,False
5272,YNL090W,True,False,False,True,False,False,True,False,False
5273,YNL091W,True,False,False,False,False,False,False,False,False
5274,YNL092W,True,False,False,True,False,False,True,False,False
5275,YNL093W,True,False,False,True,False,False,True,False,False
5276,YNL094W,True,False,False,True,False,False,True,False,False
5277,YNL095C,True,False,False,True,False,False,True,False,False
5278,YNL096C,True,False,False,True,False,False,True,False,False
5279,YNL097C,True,False,False,False,False,False,False,False,False
5280,YNL097C-B,True,True,False,True,True,False,True,True,False
5281,YNL097W-A,False,False,False,,,,,,
5282,YNL098C,True,False,False,True,False,False,True,False,False
5283,YNL099C,True,False,False,True,False,False,True,False,False
5284,YNL100W,True,False,False,True,False,False,True,False,False
5285,YNL101W,True,False,False,True,False,False,True,False,False
5286,YNL102W,True,False,False,False,False,False,False,False,False
5287,YNL103W,True,False,False,True,False,False,True,False,False
5288,YNL103W-A,False,False,False,False,False,False,True,False,False
5289,YNL104C,True,False,False,True,False,False,True,False,False
5290,YNL105W,False,False,False,,,,False,False,False
5291,YNL106C,True,False,False,True,False,False,True,False,False
5292,YNL107W,True,False,False,False,False,False,False,False,False
5293,YNL108C,True,False,False,True,False,False,True,False,False
5294,YNL109W,False,False,False,False,False,False,False,False,False
5295,YNL110C,True,False,False,True,False,False,True,False,False
5296,YNL111C,True,False,False,True,False,False,True,False,False
5297,YNL112W,True,False,False,True,True,False,True,True,False
5298,YNL113W,True,False,False,True,False,False,True,False,False
5299,YNL114C,False,False,False,,,,False,False,False
5300,YNL115C,True,False,False,True,False,False,True,False,False
5301,YNL116W,True,False,False,True,False,False,True,False,False
5302,YNL117W,False,False,False,True,False,False,True,False,False
5303,YNL118C,True,False,False,True,False,False,True,False,False
5304,YNL119W,True,False,False,True,False,False,True,False,False
5305,YNL120C,False,False,False,,,,False,False,False
5306,YNL121C,True,False,False,True,False,False,True,False,False
5307,YNL122C,False,False,False,True,False,False,True,False,False
5308,YNL123W,True,False,False,True,False,False,True,False,False
5309,YNL124W,False,False,False,True,False,False,True,False,False
5310,YNL125C,True,False,False,True,False,False,True,False,False
5311,YNL126W,False,False,False,False,False,False,False,False,False
5312,YNL127W,True,False,False,False,False,False,False,False,False
5313,YNL128W,True,False,False,True,False,False,True,False,False
5314,YNL129W,True,False,False,True,False,False,True,False,False
5315,YNL130C,True,False,False,True,False,False,True,False,False
5316,YNL130C-A,False,False,False,,,,False,False,False
5317,YNL131W,True,False,False,True,False,False,True,False,False
5318,YNL132W,True,False,False,True,False,False,True,False,False
5319,YNL133C,True,False,False,True,False,False,True,False,False
5320,YNL134C,True,True,False,True,True,False,True,True,False
5321,YNL135C,True,False,False,True,False,False,True,False,False
5322,YNL136W,True,False,False,True,False,False,True,False,False
5323,YNL137C,True,False,False,True,False,False,True,False,False
5324,YNL138W,True,False,False,False,False,False,False,False,False
5325,YNL138W-A,True,False,False,True,False,False,True,False,False
5326,YNL139C,False,False,False,True,False,False,True,False,False
5327,YNL140C,True,False,False,,,,True,False,False
5328,YNL141W,True,True,False,True,True,False,True,True,False
5329,YNL142W,True,False,False,True,False,False,True,False,False
5330,YNL143C,True,False,False,True,False,False,True,False,False
5331,YNL144C,True,False,False,True,False,False,True,False,False
5332,YNL144W-A,False,False,False,,,,,,
5333,YNL145W,True,False,False,True,True,False,True,True,False
5334,YNL146C-A,True,True,False,True,True,False,True,True,False
5335,YNL146W,True,True,False,True,True,False,True,True,False
5336,YNL147W,True,False,False,True,False,False,True,False,False
5337,YNL148C,True,False,False,True,False,False,True,False,False
5338,YNL149C,True,False,False,False,False,False,False,False,False
5339,YNL150W,True,False,False,True,False,False,True,False,False
5340,YNL151C,False,False,False,True,False,False,True,False,False
5341,YNL152W,True,False,False,False,False,False,False,False,False
5342,YNL153C,False,False,False,True,False,False,True,False,False
5343,YNL154C,True,False,False,True,False,False,True,False,False
5344,YNL155W,True,False,False,True,False,False,True,False,False
5345,YNL156C,True,False,False,True,False,False,True,False,False
5346,YNL157W,True,False,False,False,False,False,False,False,False
5347,YNL158W,True,False,False,True,False,False,True,False,False
5348,YNL159C,True,False,False,False,False,False,False,False,False
5349,YNL160W,True,True,True,True,True,True,True,True,True
5350,YNL161W,True,False,False,False,False,False,False,False,False
5351,YNL162W,True,False,False,True,False,False,True,False,False
5352,YNL162W-A,False,False,False,True,False,False,True,False,False
5353,YNL163C,False,False,False,True,False,False,True,False,False
5354,YNL164C,True,False,False,False,False,False,False,False,False
5355,YNL165W,True,False,False,False,False,False,False,False,False
5356,YNL166C,True,False,False,False,False,False,True,False,False
5357,YNL167C,True,False,False,True,False,False,True,False,False
5358,YNL168C,True,False,False,True,False,False,True,False,False
5359,YNL169C,True,False,False,True,False,False,True,False,False
5360,YNL170W,True,False,False,True,False,False,True,False,False
5361,YNL171C,True,True,False,,,,True,False,False
5362,YNL172W,True,False,False,True,False,False,True,False,False
5363,YNL173C,True,False,False,False,False,False,False,False,False
5364,YNL174W,False,False,False,,,,False,False,False
5365,YNL175C,True,False,False,True,False,False,True,False,False
5366,YNL176C,False,False,False,True,False,False,True,False,False
5367,YNL177C,True,False,False,True,False,False,True,False,False
5368,YNL178W,True,False,False,True,False,False,True,False,False
5369,YNL179C,False,False,False,True,False,False,True,False,False
5370,YNL180C,True,False,False,False,False,False,False,False,False
5371,YNL181W,True,False,False,False,False,False,False,False,False
5372,YNL182C,True,False,False,True,True,False,True,True,False
5373,YNL183C,True,False,False,False,False,False,False,False,False
5374,YNL184C,False,False,False,True,False,False,True,False,False
5375,YNL185C,False,False,False,True,False,False,True,False,False
5376,YNL186W,True,False,False,True,False,False,True,False,False
5377,YNL187W,False,False,False,True,False,False,True,False,False
5378,YNL188W,True,False,False,True,False,False,True,False,False
5379,YNL189W,False,False,False,True,False,False,True,False,False
5380,YNL190W,False,False,False,True,False,False,True,False,False
5381,YNL191W,True,False,False,True,False,False,True,False,False
5382,YNL192W,True,False,False,False,False,False,False,False,False
5383,YNL193W,True,False,False,True,False,False,True,False,False
5384,YNL194C,True,False,False,True,False,False,True,False,False
5385,YNL195C,True,False,False,False,False,False,False,False,False
5386,YNL196C,True,False,False,True,False,False,True,False,False
5387,YNL197C,True,False,False,True,False,False,True,False,False
5388,YNL198C,True,False,False,True,False,False,True,False,False
5389,YNL199C,False,False,False,True,False,False,True,False,False
5390,YNL200C,True,False,False,True,False,False,True,False,False
5391,YNL201C,False,False,False,True,False,False,True,False,False
5392,YNL202W,True,False,False,False,False,False,False,False,False
5393,YNL203C,False,False,False,,,,False,False,False
5394,YNL204C,True,False,False,True,False,False,True,False,False
5395,YNL205C,False,False,False,,,,False,False,False
5396,YNL206C,True,False,False,True,False,False,True,False,False
5397,YNL207W,False,False,False,True,False,False,True,False,False
5398,YNL208W,True,False,False,False,False,False,False,False,False
5399,YNL209W,True,False,False,True,False,False,True,False,False
5400,YNL210W,False,False,False,False,False,False,False,False,False
5401,YNL211C,False,False,False,True,False,False,True,False,False
5402,YNL212W,True,False,False,True,False,False,True,False,False
5403,YNL213C,True,False,False,False,False,False,False,False,False
5404,YNL214W,True,False,False,True,False,False,True,False,False
5405,YNL215W,True,False,False,True,False,False,True,False,False
5406,YNL216W,True,False,False,True,False,False,True,False,False
5407,YNL217W,True,True,False,True,True,False,True,True,False
5408,YNL218W,True,False,False,True,False,False,True,False,False
5409,YNL219C,True,False,False,True,False,False,True,False,False
5410,YNL220W,True,False,False,True,False,False,True,False,False
5411,YNL221C,True,False,False,True,False,False,True,False,False
5412,YNL222W,True,False,False,True,False,False,True,False,False
5413,YNL223W,True,False,False,True,False,False,True,False,False
5414,YNL224C,True,False,False,True,False,False,True,False,False
5415,YNL225C,True,True,False,True,False,False,True,False,False
5416,YNL226W,False,False,False,,,,True,True,False
5417,YNL227C,False,False,False,False,False,False,True,False,False
5418,YNL228W,False,False,False,,,,False,False,False
5419,YNL229C,True,False,False,True,False,False,True,False,False
5420,YNL230C,False,False,False,True,False,False,True,False,False
5421,YNL231C,True,False,False,True,False,False,True,False,False
5422,YNL232W,True,False,False,True,False,False,True,False,False
5423,YNL233W,True,False,False,True,False,False,True,False,False
5424,YNL234W,True,False,False,True,False,False,True,False,False
5425,YNL235C,True,False,False,True,False,False,True,False,False
5426,YNL236W,False,False,False,True,False,False,True,False,False
5427,YNL237W,True,False,False,True,False,False,True,False,False
5428,YNL238W,True,False,False,True,False,False,True,False,False
5429,YNL239W,True,False,False,True,False,False,True,False,False
5430,YNL240C,False,False,False,True,False,False,True,False,False
5431,YNL241C,True,False,False,True,False,False,True,False,False
5432,YNL242W,True,False,False,True,False,False,True,False,False
5433,YNL243W,True,False,False,False,False,False,False,False,False
5434,YNL244C,True,False,False,False,False,False,True,False,False
5435,YNL245C,True,False,False,False,False,False,False,False,False
5436,YNL246W,True,False,False,True,False,False,True,False,False
5437,YNL247W,False,False,False,True,False,False,True,False,False
5438,YNL248C,True,True,False,True,True,False,True,True,False
5439,YNL249C,True,False,False,False,False,False,False,False,False
5440,YNL250W,True,False,False,True,False,False,True,False,False
5441,YNL251C,True,False,False,True,False,False,True,False,False
5442,YNL252C,True,False,False,False,False,False,True,False,False
5443,YNL253W,True,False,False,False,False,False,False,False,False
5444,YNL254C,True,False,False,True,False,False,True,False,False
5445,YNL255C,True,False,False,True,False,False,True,False,False
5446,YNL256W,False,False,False,True,False,False,True,False,False
5447,YNL257C,True,False,False,False,False,False,False,False,False
5448,YNL258C,True,False,False,False,False,False,False,False,False
5449,YNL259C,True,True,False,True,False,False,True,False,False
5450,YNL260C,True,False,False,True,False,False,True,False,False
5451,YNL261W,False,False,False,True,False,False,True,False,False
5452,YNL262W,True,False,False,False,False,False,False,False,False
5453,YNL263C,True,False,False,True,False,False,True,False,False
5454,YNL264C,True,False,False,False,False,False,False,False,False
5455,YNL265C,True,False,False,False,False,False,False,False,False
5456,YNL266W,True,False,False,True,False,False,True,False,False
5457,YNL267W,True,False,False,True,False,False,True,False,False
5458,YNL268W,True,False,False,False,False,False,False,False,False
5459,YNL269W,False,False,False,,,,False,False,False
5460,YNL270C,True,True,False,True,False,False,True,False,False
5461,YNL271C,True,False,False,False,False,False,False,False,False
5462,YNL272C,True,False,False,True,False,False,True,False,False
5463,YNL273W,True,False,False,True,False,False,True,False,False
5464,YNL274C,False,False,False,True,False,False,True,False,False
5465,YNL275W,True,False,False,False,False,False,False,False,False
5466,YNL276C,True,True,False,,,,True,True,False
5467,YNL277W,True,False,False,True,False,False,True,False,False
5468,YNL277W-A,False,False,False,,,,False,False,False
5469,YNL278W,True,False,False,True,False,False,True,False,False
5470,YNL279W,True,True,False,True,True,False,True,True,False
5471,YNL280C,True,False,False,True,False,False,True,False,False
5472,YNL281W,True,False,False,True,False,False,True,False,False
5473,YNL282W,False,False,False,True,False,False,True,False,False
5474,YNL283C,True,False,False,True,False,False,True,False,False
5475,YNL284C,True,False,False,True,False,False,True,False,False
5476,YNL284C-A,False,False,False,,,,,,
5477,YNL284C-B,True,True,False,True,True,True,True,True,True
5478,YNL285W,True,False,False,False,False,False,False,False,False
5479,YNL286W,True,False,False,False,False,False,False,False,False
5480,YNL287W,True,False,False,False,False,False,False,False,False
5481,YNL288W,True,False,False,True,False,False,True,False,False
5482,YNL289W,True,False,False,False,False,False,False,False,False
5483,YNL290W,True,False,False,False,False,False,False,False,False
5484,YNL291C,True,False,False,True,False,False,True,False,False
5485,YNL292W,True,False,False,True,False,False,True,False,False
5486,YNL293W,True,False,False,False,False,False,False,False,False
5487,YNL294C,True,False,False,True,False,False,True,False,False
5488,YNL295W,True,False,False,True,False,False,True,False,False
5489,YNL296W,False,False,False,,,,,,
5490,YNL297C,True,False,False,False,False,False,False,False,False
5491,YNL298W,True,False,False,True,False,False,True,False,False
5492,YNL299W,False,False,False,True,False,False,True,False,False
5493,YNL300W,True,True,False,True,True,False,True,True,False
5494,YNL301C,True,False,False,True,False,False,True,False,False
5495,YNL302C,True,False,False,True,False,False,True,False,False
5496,YNL303W,False,False,False,False,False,False,False,False,False
5497,YNL304W,True,False,False,True,False,False,True,False,False
5498,YNL305C,True,False,False,True,False,False,True,False,False
5499,YNL306W,True,False,False,False,False,False,False,False,False
5500,YNL307C,True,False,False,False,False,False,False,False,False
5501,YNL308C,True,False,False,True,False,False,True,False,False
5502,YNL309W,True,False,False,True,False,False,True,False,False
5503,YNL310C,True,False,False,True,False,False,True,False,False
5504,YNL311C,True,False,False,False,False,False,False,False,False
5505,YNL312W,True,False,False,True,False,False,True,False,False
5506,YNL313C,False,False,False,True,False,False,True,False,False
5507,YNL314W,True,False,False,True,False,False,True,False,False
5508,YNL315C,True,False,False,True,False,False,True,False,False
5509,YNL316C,True,False,False,False,False,False,False,False,False
5510,YNL317W,True,False,False,False,False,False,False,False,False
5511,YNL318C,False,False,False,,,,False,False,False
5512,YNL319W,False,False,False,,,,False,False,False
5513,YNL320W,True,False,False,True,False,False,True,False,False
5514,YNL321W,True,False,False,False,False,False,False,False,False
5515,YNL322C,True,False,False,False,False,False,False,False,False
5516,YNL323W,True,False,False,False,False,False,True,False,False
5517,YNL324W,False,False,False,,,,False,False,False
5518,YNL325C,True,False,False,True,False,False,True,False,False
5519,YNL326C,True,False,False,True,False,False,True,False,False
5520,YNL327W,True,True,False,True,True,False,True,True,False
